anime_id,studios
9432,"RG Animation Studios"
9433,"RG Animation Studios"
9434,"SILVER LINK."
9435,Xebec
9441,"David Production"
9442,"SILVER LINK."
9443,"MS Pictures"
9444,"Tatsunoko Production"
9445,Gathering
9447,"Creators in Pack"
9451,"Toei Animation"
9452,"Toei Animation"
9453,"Toei Animation"
9454,"Toei Animation"
9455,"Toei Animation"
9456,"Toei Animation"
9457,"Toei Animation"
9458,"Toei Animation"
9459,"Toei Animation"
9460,"Toei Animation"
9461,"Toei Animation"
9463,"Toei Animation"
9464,"Toei Animation"
9465,GoHands
9467,"Toei Animation"
9468,"Toei Animation"
9469,"Toei Animation"
9479,Manglobe
9480,Fanworks
9481,"SILVER LINK."
9482,Arms
9483,OLM
9486,"TMS Entertainment"
9487,"Kyoto Animation"
9502,"Wit Studio"
9553,Seven
9554,Satelight
9555,"A-1 Pictures"
9556,Millepensee
9557,"Production I.G"
9558,Xebec
9560,"White Fox"
9561,Sunrise
9561,"Bandai Namco Pictures"
9562,PoRO
9563,Gallop
9564,"TMS Entertainment"
9565,"TMS Entertainment"
9566,"Toei Animation"
9567,"Toei Animation"
9568,"Toei Animation"
9569,"Kinema Citrus"
9569,Orange
9574,"Production I.G"
9576,"Production I.G"
9576,Zexcs
9577,"P.A. Works"
9579,Bones
9589,"TMS Entertainment"
9590,"TMS Entertainment"
9591,"TMS Entertainment"
9592,"TMS Entertainment"
9593,"TMS Entertainment"
9594,"Next Media Animation"
9595,J.C.Staff
9597,"Pie in the sky"
9598,"SILVER LINK."
9599,"Dynamo Pictures"
9604,"Studio Pierrot"
9605,"TMS Entertainment"
9606,"TMS Entertainment"
9611,"Pollyanna Graphics"
9612,"Kyoto Animation"
9614,J.C.Staff
9615,"Brain's Base"
9616,DLE
9617,J.C.Staff
9617,Nomad
9618,ufotable
9619,"Doga Kobo"
9620,"Toei Animation"
9621,"Shin-Ei Animation"
9622,"A-1 Pictures"
9622,TROYCA
9623,"Studio Pierrot"
9624,"Studio Fantasia"
9625,"Shin-Ei Animation"
9626,"TMS Entertainment"
9627,"Kinema Citrus"
9629,"Studio Gokumi"
9630,OLM
9631,OLM
9632,DiomedÃ©a
9633,"Bandai Namco Pictures"
9634,Zexcs
9636,"TMS Entertainment"
9636,DLE
9637,"Doga Kobo"
9638,"Production I.G"
9638,DLE
9639,ILCA
9640,Shaft
9644,"TMS Entertainment"
9645,ufotable
9646,"Mili Pictures"
9647,J.C.Staff
9647,SANZIGEN
9648,Shuka
9649,Shuka
9650,"Shin-Ei Animation"
9652,"Toei Animation"
9654,"Toei Animation"
9655,"Toei Animation"
9656,"Toei Animation"
9657,"Toei Animation"
9658,"Toei Animation"
9659,"Toei Animation"
9660,"Studio PuYUKAI"
9663,8bit
9664,"A-1 Pictures"
9665,"Studio Pierrot"
9666,Sunrise
9668,"Shin-Ei Animation"
9669,Eiken
9670,"Toei Animation"
9671,A-Real
9672,Madhouse
9674,"TMS Entertainment"
9675,"TMS Entertainment"
9675,"Telecom Animation Film"
9678,"White Fox"
9682,Artland
9682,"Hoods Entertainment"
9683,"Rockwell Eyes"
9683,"Steve N' Steven"
9684,"Kyoto Animation"
9685,GoHands
9686,Eiken
9687,J.C.Staff
9688,Satelight
9693,Shaft
9703,"A-1 Pictures"
9705,"A-1 Pictures"
9706,"Studio Deen"
9708,Lay-duce
9709,"Calf Studio"
9711,"Shin-Ei Animation"
9714,"Toei Animation"
9716,Sunrise
9717,"Toei Animation"
9718,"P.A. Works"
9719,"Mushi Production"
9721,"Mushi Production"
9724,"Mushi Production"
9725,J.C.Staff
9728,Khara
9728,Trigger
9728,"Studio Colorido"
9729,"Asahi Production"
9729,Gathering
9730,"Tatsunoko Production"
9732,Seven
9733,J.C.Staff
9734,SANZIGEN
9735,DLE
9738,"Studio Colorido"
9739,feel.
9739,"Assez Finaud Fabric"
9740,"Studio 4Â°C"
9741,"Toei Animation"
9741,Bridge
9742,"Encourage Films"
9742,Shirogumi
9743,Madhouse
9744,Satelight
9746,Madhouse
9749,DLE
9750,SANZIGEN
9750,LIDENFILMS
9752,OLM
9754,"TYO Animations"
9755,"Seven Arcs Pictures"
9756,"The Answer Studio"
9757,Madhouse
9758,"TYO Animations"
9759,"TMS Entertainment"
9760,PoRO
9765,Shaft
9769,"Toei Animation"
9770,"Toei Animation"
9771,"Toei Animation"
9772,"Brain's Base"
9772,"Studio A-CAT"
9775,"Production IMS"
9776,Gonzo
9777,DLE
9778,Lerche
9780,"Brain's Base"
9782,OLM
9785,MAPPA
9786,"TMS Entertainment"
9791,"Polygon Pictures"
9792,Passione
9793,"Toei Animation"
9796,"AIC PLUS+"
9797,MAPPA
9798,MAPPA
9824,"OLM Digital"
9825,J.C.Staff
9826,"Studio Deen"
9827,Eiken
9828,MAPPA
9829,Lerche
9830,"A-1 Pictures"
9831,"Wit Studio"
9832,"Wit Studio"
9833,Khara
9833,CyberConnect2
9843,"Toei Animation"
9844,"Haoliners Animation League"
9845,"Kyoto Animation"
9846,LIDENFILMS
9847,"Toei Animation"
9854,ufotable
9855,Arms
9858,Sunrise
9859,"A-1 Pictures"
9860,"Toei Animation"
9861,"Studio Deen"
9863,"Studio Pierrot"
9867,Gallop
9869,"Studio 9 MAiami"
9871,"A-1 Pictures"
9872,"Studio Chizu"
9875,"AIC ASTA"
9877,"Doga Kobo"
9878,Seven
9879,"Doga Kobo"
9883,"Telecom Animation Film"
9883,Graphinica
9884,Yaoyorozu
9885,Ordet
9885,Millepensee
9887,"Kyoto Animation"
9888,OLM
9889,"Office Takeout"
9890,Millepensee
9891,"Shin-Ei Animation"
9892,SANZIGEN
9892,LIDENFILMS
9893,"Doga Kobo"
9896,"Production I.G"
9898,"A-1 Pictures"
9899,Shaft
9900,Shaft
9901,Shaft
9902,"Polygon Pictures"
9903,OLM
9904,"Wit Studio"
9905,"Studio! Cucuri"
9909,Artland
9914,"Bandai Namco Pictures"
9915,Xebec
9916,"EMT Squared"
9917,"Tokyo Movie Shinsha"
9922,"P.A. Works"
9924,SANZIGEN
9925,"Production IMS"
9926,"Toei Animation"
9928,Seven
9931,G-Lam
9932,"Haoliners Animation League"
9933,"Haoliners Animation League"
9934,8bit
9935,8bit
9936,"Studio Deen"
9937,8bit
9939,"Polygon Pictures"
9943,"TYO Animations"
9948,Gonzo
9956,"A-1 Pictures"
9956,TROYCA
9958,"Shin-Ei Animation"
9959,"Shin-Ei Animation"
9962,"Production I.G"
9972,Zexcs
9975,"A-1 Pictures"
9977,"Production I.G"
9985,"Kachidoki Studio"
9986,"Nippon Animation"
10009,"Seven Arcs"
10010,OLM
10019,"TMS Entertainment"
10047,"Studio Deen"
10048,J.C.Staff
10049,SynergySP
10050,"Tezuka Productions"
10065,PoRO
10066,"Collaboration Works"
10067,"Production I.G"
10070,"A-1 Pictures"
10072,"Next Media Animation"
10073,"Next Media Animation"
10075,"Shin-Ei Animation"
10076,"Shin-Ei Animation"
10103,Ascension
10104,"Production I.G"
10108,Trigger
10115,"Kachidoki Studio"
10116,"Toei Animation"
10119,Fanworks
10125,"Tatsunoko Production"
10138,"Opera House"
10140,"Production I.G"
10141,"Nippon Animation"
10143,J.C.Staff
10157,"TMS Entertainment"
10157,3xCube
10158,J.C.Staff
10159,"Kinema Citrus"
10159,"White Fox"
10169,"A-1 Pictures"
10170,Madhouse
10171,T-Rex
10172,G-Lam
10173,"Office Takeout"
10175,"Toei Animation"
10176,DLE
10177,DLE
10178,DLE
10179,DLE
10181,"TYO Animations"
10182,"TYO Animations"
10183,"TYO Animations"
10184,DLE
10186,"Production I.G"
10187,"Pollyanna Graphics"
10189,"Doga Kobo"
10193,"OLM Digital"
10198,MAPPA
10198,"Studio VOLN"
10199,"Studio Deen"
10202,DLE
10203,DLE
10204,DLE
10206,Gathering
10208,"Toei Animation"
10210,Gainax
10211,"Haoliners Animation League"
10215,"TYO Animations"
10220,"TMS Entertainment"
10221,TYMOTE
10227,"Sparkly Key Animation Studio"
10229,"Media Bank"
10245,"Sparkly Key Animation Studio"
10246,"Sparkly Key Animation Studio"
10247,"Sparkly Key Animation Studio"
10248,"Asahi Production"
10268,Zexcs
10270,"Brain's Base"
10283,"AIC PLUS+"
10284,Gainax
10285,"Studio A-CAT"
10287,"Steve N' Steven"
10288,Satelight
10289,"TMS Entertainment"
10290,Satelight
10297,"Toei Animation"
10299,"Studio Deen"
10302,Xebec
10302,OLM
10308,Eiken
10314,"Kyoto Animation"
10319,Sunrise
10322,TNK
10339,"Studio Colorido"
10340,"Studio Binzo"
10342,"SILVER LINK."
10342,Connect
10351,"Kinema Citrus"
10352,"Toei Animation"
10364,Bones
10367,"Creators in Pack"
10371,"Studio Eromatick"
10372,"Asahi Production"
10374,Asread
10378,"Toei Animation"
10379,DLE
10399,"Haoliners Animation League"
10405,"Shin-Ei Animation"
10406,Sunrise
10407,TROYCA
10408,Shuka
10410,J.C.Staff
10417,"Brain's Base"
10418,"Kyoto Animation"
10428,"A-1 Pictures"
10429,"Pierrot Plus"
10431,"Production I.G"
10431,Madhouse
10432,OLM
10435,Arms
10436,J.C.Staff
10438,PoRO
10441,Bones
10444,Xebec
10445,Nomad
10452,Madhouse
10453,"Studio Animal"
10454,"TYO Animations"
10456,"TMS Entertainment"
10457,Lerche
10457,10Gauge
10458,Lerche
10459,"Studio Gokumi"
10460,"SILVER LINK."
10460,Nexus
10461,"Production Reed"
10462,TNK
10463,Eiken
10464,Lerche
10466,"Production I.G"
10468,Ajia-Do
10469,"Barnum Studio"
10469,"SILVER LINK."
10469,Connect
10485,"Asahi Production"
10487,"A-1 Pictures"
10488,"A-1 Pictures"
10489,"A-1 Pictures"
10491,Nexus
10492,"Studio 4Â°C"
10495,"Production IMS"
10496,"Production I.G"
10497,"Production IMS"
10499,"Studio Pierrot"
10500,C-Station
10501,"Brain's Base"
10502,DLE
10503,Satelight
10504,Satelight
10505,Satelight
10506,Lay-duce
10507,SANZIGEN
10507,LIDENFILMS
10508,Arms
10509,"Production I.G"
10509,OLM
10510,"TYO Animations"
10526,"The Answer Studio"
10527,"Daewon Media"
10528,"Kachidoki Studio"
10529,LÂ²Studio
10530,"TMS Entertainment"
10531,"Kyoto Animation"
10532,DLE
10534,Ordet
10534,Millepensee
10535,"Toei Animation"
10545,"Office DCI"
10546,"Bandai Namco Pictures"
10547,DLE
10548,DLE
10549,DLE
10550,Ordet
10553,Sunrise
10554,"Toei Animation"
10555,"Toei Animation"
10556,"Toei Animation"
10557,"Studio 1st"
10560,"Studio Pierrot"
10562,"Next Media Animation"
10563,"Production IMS"
10565,DLE
10568,"Toei Animation"
10569,"Toei Animation"
10570,"White Fox"
10571,"SILVER LINK."
10573,"Wit Studio"
10574,Bones
10575,"Studio Deen"
10576,Shaft
10578,Tomovies
10579,"Tatsunoko Production"
10581,Sunrise
10584,PoRO
10585,"A-1 Pictures"
10587,Xebec
10587,I.Gzwei
10590,Millepensee
10591,"Production Reed"
10592,"Production I.G"
10592,Xebec
10596,"Studio Colorido"
10597,"Creators in Pack"
10598,Fanworks
10601,"W-Toon Studio"
10602,"Studio Deen"
10603,"Nippon Animation"
10604,LIDENFILMS
10605,"Shin-Ei Animation"
10607,"Shin-Ei Animation"
10608,"Shin-Ei Animation"
10609,DLE
10610,Actas
10611,Lerche
10612,"Office Takeout"
10614,"Ishikawa Pro"
10622,Arms
10622,Asread
10623,OLM
10624,"Toei Animation"
10625,"Toei Animation"
10626,Jumondo
10628,feel.
10629,"TMS Entertainment"
10630,Sunrise
10631,"Wit Studio"
10632,"Creators in Pack"
10633,"Studio Pierrot"
10634,"A-1 Pictures"
10635,"Studio PuYUKAI"
10636,MAPPA
10637,Shirogumi
10638,"Brain's Base"
10639,"Tezuka Productions"
10640,PoRO
10642,"Kyoto Animation"
10643,Seven
10644,Lerche
10645,"Kanaban Graphics"
10646,DLE
10647,DLE
10648,DLE
10649,"Studio Hibari"
10650,"Liberty Animation Studio"
10661,DLE
10662,"A-1 Pictures"
10664,feel.
10665,"TMS Entertainment"
10666,"TMS Entertainment"
10667,DLE
10668,"Nippon Animation"
10669,ixtl
10669,LIDENFILMS
10670,Seven
10671,Lerche
10674,"Kamikaze Douga"
10675,"Studio Pierrot"
10676,feel.
10678,"Studio Deen"
10680,Sunrise
10682,"Bandai Namco Pictures"
10683,"HS Pictures Studio"
10684,DLE
10692,"Polygon Pictures"
10693,"Polygon Pictures"
10694,"Polygon Pictures"
10695,Sunrise
10696,"Studio Deen"
10697,Bones
10699,PoRO
10700,DLE
10701,"Production Reed"
10702,"P.A. Works"
10703,Sunrise
10705,"White Fox"
10706,"TYO Animations"
10708,"Production Reed"
10712,ufotable
10713,"Toei Animation"
10716,Bones
10717,Gonzo
10718,"Studio 3Hz"
10719,"Studio 4Â°C"
10720,"Tezuka Productions"
10721,Buemon
10722,Signal.MD
10724,"Tatsunoko Production"
10725,"Toei Animation"
10726,"Toei Animation"
10727,"Toei Animation"
10728,"Toei Animation"
10729,"Toei Animation"
10730,"Toei Animation"
10731,"Toei Animation"
10732,"Toei Animation"
10741,ILCA
10742,ILCA
10743,SANZIGEN
10743,LIDENFILMS
10744,SANZIGEN
10744,LIDENFILMS
10745,Gathering
10771,feel.
10772,"Kachidoki Studio"
10773,"Doga Kobo"
10790,Ajia-Do
10791,"Kachidoki Studio"
10792,"Kachidoki Studio"
10793,Ajia-Do
10795,Trigger
10796,"A-1 Pictures"
10797,OLM
10799,OLM
10800,Actas
10800,"Bee Media"
10801,"Production I.G"
10804,10Gauge
10805,"SILVER LINK."
10807,"A-1 Pictures"
10808,"A-1 Pictures"
10809,"Telecom Animation Film"
10810,Shirogumi
10810,"Encourage Films"
10811,DLE
10815,"SILVER LINK."
10816,Artland
10817,"Kyoto Animation"
10818,MAPPA
10818,"Studio VOLN"
10819,"Circle Tribute"
10820,"Studio Ghibli"
10821,Sunrise
10822,"Studio Ponoc"
10824,"Studio Deen"
10825,"Studio Ghibli"
10826,"Production I.G"
10831,Lerche
10832,SANZIGEN
10832,LIDENFILMS
10836,"A-1 Pictures"
10837,"Studio PuYUKAI"
10838,"EMT Squared"
10839,"Production Reed"
10839,"Asahi Production"
10841,Sunrise
10842,Bones
10843,"A-1 Pictures"
10845,DiomedÃ©a
10846,Sunrise
10847,"Studio Deen"
10848,Orange
10848,"Studio 3Hz"
10852,OLM
10854,Bones
10855,"Studio Pierrot"
10857,"A-1 Pictures"
10858,Shaft
10860,"TMS Entertainment"
10861,"Shin-Ei Animation"
10862,"Nippon Animation"
10863,"Shanghai Hippo Animation"
10865,Signal.MD
10866,"Telecom Animation Film"
10867,"Toei Animation"
10868,"Brain's Base"
10868,"Platinum Vision"
10869,OLM
10870,"Haoliners Animation League"
10871,"Doga Kobo"
10874,"Doga Kobo"
10875,"Shin-Ei Animation"
10877,"White Fox"
10878,feel.
10879,"Qualia Animation"
10881,Sunrise
10896,J.C.Staff
10897,feel.
10898,"Toei Animation"
10899,"Studio Pierrot"
10900,"SILVER LINK."
10902,Trigger
10907,8bit
10908,SynergySP
10910,8bit
10911,TNK
10912,J.C.Staff
10914,"Production IMS"
10915,"Hoods Drifters Studio"
10916,GoHands
10918,"Kachidoki Studio"
10920,8bit
10921,Sunrise
10922,"Studio Deen"
10923,OLM
10923,"OLM Digital"
10923,"Sprite Animation Studios"
10924,"Production I.G"
10925,J.C.Staff
10926,"Ishikawa Pro"
10927,"Wit Studio"
10928,Xebec
10930,ufotable
10931,PoRO
10932,BreakBottle
10934,"Larx Entertainment"
10935,"Office Takeout"
10936,"Project No.9"
10937,"Production I.G"
10938,DLE
10939,"Production Reed"
10940,"Studio Comet"
10941,DiomedÃ©a
10942,J.C.Staff
10942,A.C.G.T.
10943,"Studio Fantasia"
10944,A-Real
10946,"TYO Animations"
10946,LIDENFILMS
10947,"Production I.G"
10949,AXsiZ
10950,Millepensee
10951,"Kyoto Animation"
10955,"Kinema Citrus"
10956,Sunrise
10957,M.S.C
10958,"Studio Meditation With a Pencil"
10959,DLE
10960,DLE
10962,"Bandai Namco Pictures"
10964,Bones
10965,Bones
10966,"Bandai Namco Pictures"
10967,J.C.Staff
10968,"Toei Animation"
10969,"Hoods Entertainment"
10970,"Seven Arcs Pictures"
10972,"Asahi Production"
10973,"Haoliners Animation League"
10974,"Production IMS"
10986,"Office Takeout"
10987,"Rising Force"
10988,feel.
10989,Lay-duce
10991,CygamesPictures
10992,"Kachidoki Studio"
10993,LIDENFILMS
10995,"Tatsunoko Production"
10995,"CoMix Wave Films"
10995,"FOREST Hunting One"
10997,Shuka
10998,"P.A. Works"
10999,"Pollyanna Graphics"
11000,Madhouse
11001,SANZIGEN
11001,LIDENFILMS
11002,Manglobe
11003,"Kachidoki Studio"
11005,"Doga Kobo"
11006,feel.
11006,Zexcs
11006,"Assez Finaud Fabric"
11008,"Bandai Namco Pictures"
11010,Kyotoma
11010,"Office Nobu"
11011,"Polygon Pictures"
11019,Madhouse
11019,"TMS Entertainment"
11020,OLM
11021,Passione
11022,"Studio Deen"
11023,DLE
11026,Millepensee
11027,"Brain's Base"
11028,"Production I.G"
11029,"Studio 4Â°C"
11030,"Seven Arcs Pictures"
11032,"A-1 Pictures"
11033,"A-1 Pictures"
11034,"David Production"
11035,KOO-KI
11037,feel.
11038,"A-1 Pictures"
11041,"Steve N' Steven"
11046,"A-1 Pictures"
11047,Shaft
11048,"Pie in the sky"
11049,T-Rex
11050,"Production I.G"
11051,"Kachidoki Studio"
11052,"Kyoto Animation"
11054,Millepensee
11056,"Shin-Ei Animation"
11057,Gallop
11060,"Production I.G"
11062,"Mili Pictures"
11063,"Studio Deen"
11064,"Creators in Pack"
11079,Oddjob
11082,Madhouse
11083,"SILVER LINK."
11084,"Studio Pierrot"
11085,Xebec
11086,"A-1 Pictures"
11087,8bit
11088,"A-1 Pictures"
11090,"Toei Animation"
11091,Arms
11092,"A-1 Pictures"
11094,"Studio 9 MAiami"
11095,Lay-duce
11097,"Kinema Citrus"
11099,OLM
11100,Fanworks
11101,"Brain's Base"
11102,"Wit Studio"
11103,Shaft
11104,Shaft
11108,"Tatsunoko Production"
11109,Sunrise
11110,Madhouse
11111,"A-1 Pictures"
11113,J.C.Staff
11114,Madhouse
11116,Sunrise
11117,"TMS Entertainment"
11118,"Idea Factory"
11119,"Collaboration Works"
11120,PoRO
11121,"Production IMS"
11121,Orange
11122,"Pine Jam"
11123,"SILVER LINK."
11124,Trigger
11125,"Kinema Citrus"
11125,"EMT Squared"
11126,DLE
11128,"A-1 Pictures"
11129,"CoMix Wave Films"
11130,LIDENFILMS
11132,"Nippon Animation"
11133,Onionskin
11138,"Shanghai Foch Film Culture Investment"
11139,"Production IMS"
11140,"Studio Colorido"
11141,"Creators in Pack"
11142,"Seven Arcs Pictures"
11143,"Marza Animation Planet"
11144,"A-1 Pictures"
11145,AIC
11146,"Sakura Create"
11147,Gonzo
11151,"Creatures Inc."
11156,"TMS Entertainment"
11157,"Toei Animation"
11158,T-Rex
11160,"Tatsunoko Production"
11163,"A-1 Pictures"
11165,Gathering
11166,Asread
11168,Nexus
11169,OLM
11171,"Barnum Studio"
11171,"Project No.9"
11172,"Wit Studio"
11173,"Tatsunoko Production"
11174,Lerche
11178,"Production I.G"
11179,Xebec
11180,"David Production"
11184,feel.
11185,"Doga Kobo"
11186,Bones
11188,"Digital Frontier"
11189,"Seven Arcs Pictures"
11191,"Shanghai Animation Film Studio"
11192,Sunrise
11194,"Shin-Ei Animation"
11195,Seven
11196,"TMS Entertainment"
11197,"Kyoto Animation"
11198,"Kyoto Animation"
11199,ILCA
11200,"Studio 1st"
11201,"Studio Deen"
11202,"TMS Entertainment"
11204,DLE
11206,feel.
11207,"TOHO animation"
11208,"Polygon Pictures"
11210,SANZIGEN
11211,"Studio Pierrot"
11212,Bones
11213,NAZ
11214,"Toei Animation"
11215,Xebec
11215,I.Gzwei
11216,Bones
11217,Bones
11218,"Tezuka Productions"
11219,"Toei Animation"
11220,Shimogumi
11221,Shimogumi
11222,T-Rex
11223,J.C.Staff
11224,"Digital Frontier"
11227,"Doga Kobo"
11228,"Doga Kobo"
11229,"Polygon Pictures"
11230,"Studio Pierrot"
11231,"Studio Pierrot"
11233,"SILVER LINK."
11234,"Studio Deen"
11235,"Studio Pierrot"
11237,"Toei Animation"
11238,"Bandai Namco Pictures"
11239,"Studio Ghibli"
11251,Satelight
11252,"Studio Animal"
11253,Shaft
11254,Sunrise
11255,"Toei Animation"
11258,"SILVER LINK."
11259,"A-1 Pictures"
11260,8bit
11261,Bones
11262,"White Fox"
11263,Lerche
11264,Gaina
11265,Shaft
11266,"Studio 1st"
11267,DLE
11268,Sunrise
11269,"David Production"
11270,"Studio Gokumi"
11270,AXsiZ
11271,TNK
11272,Artland
11275,OLM
11280,Millepensee
11286,"Studio 9 MAiami"
11288,"P.A. Works"
11290,Gainax
11290,Gaina
11291,Gaina
11295,"Animation Staff Room"
11296,"Studio Pierrot"
11299,"EMT Squared"
11301,"Studio 1st"
11302,Shaft
11305,A.C.G.T.
11306,feel.
11306,Zexcs
11307,"Kachidoki Studio"
11308,"Kachidoki Studio"
11309,"CoMix Wave Films"
11310,J.C.Staff
11321,"Production IMS"
11322,"CoMix Wave Films"
11324,Khara
11325,Bones
11327,"TMS Entertainment"
11329,"B.CMAY PICTURES"
11331,Xebec
11331,Issen
11337,Eiken
11339,OLM
11340,"A-1 Pictures"
11341,"Studio Pierrot"
11342,"Bandai Namco Pictures"
11343,OLM
11344,"TMS Entertainment"
11345,"Toei Animation"
11347,Millepensee
11347,GEMBA
11348,"Studio Deen"
11349,Ordet
11350,10Gauge
11353,"Kachidoki Studio"
11354,"Seven Arcs"
11354,"Seven Arcs Pictures"
11356,"Kachidoki Studio"
11357,T-Rex
11358,Xebec
11360,"Production IMS"
11361,"Studio 3Hz"
11363,MAPPA
11368,"Asahi Production"
11370,T-Rex
11372,"Toei Animation"
11373,DiomedÃ©a
11374,NAZ
11375,"W-Toon Studio"
11375,DMM.futureworks
11377,Millepensee
11378,"Hoods Entertainment"
11379,"Production I.G"
11380,"Kinema Citrus"
11386,Sunrise
11387,"Brain's Base"
11389,J.C.Staff
11390,LIDENFILMS
11391,MAPPA
11392,"Hoods Entertainment"
11392,teamKG
11393,"Hal Film Maker"
11394,Actas
11395,BreakBottle
11397,Sunrise
11398,"October Media"
11399,"Studio Deen"
11401,"SILVER LINK."
11402,"Production I.G"
11403,"Toei Animation"
11404,Shaft
11405,"SILVER LINK."
11406,"Studio Binzo"
11407,DLE
11408,"A-1 Pictures"
11409,"KAGAYA Studio"
11410,J.C.Staff
11411,"Studio Animal"
11412,"TMS Entertainment"
11413,Bridge
11413,"Husio Studio"
11414,"Joker Films"
11415,Bones
11418,"Studio Hibari"
11424,Bridge
11425,OLM
11425,"OLM Digital"
11428,OLM
11429,Seven
11430,"Pierrot Plus"
11431,DiomedÃ©a
11432,"Brain's Base"
11433,"Nippon Animation"
11434,"DR Movie"
11435,Nut
11437,G-Lam
11441,Seven
11448,Seven
11455,DiomedÃ©a
11457,"Kachidoki Studio"
11458,Gathering
11459,"Rabbit Machine"
11460,DLE
11461,"Collaboration Works"
11462,"Production I.G"
11463,"Bandai Namco Pictures"
11464,LIDENFILMS
11465,"TMS Entertainment"
11466,Trigger
11467,Tomovies
11468,Zexcs
11469,Xebec
11472,NAZ
11473,"Pierrot Plus"
11474,"Creators in Pack"
11475,Lerche
11479,"Bandai Namco Pictures"
11480,"Saigo no Shudan"
11481,"Telecom Animation Film"
11482,Sunrise
11485,"CoMix Wave Films"
11485,"FOREST Hunting One"
11486,"A-1 Pictures"
11490,Gainax
11491,Actas
11512,"Studio Pierrot"
11513,Ajia-Do
11522,Xebec
11522,OLM
11527,Sunrise
11532,"Saigo no Shudan"
11533,J.C.Staff
11534,"TMS Entertainment"
11537,Shirogumi
11538,"Bandai Namco Pictures"
11545,Millepensee
11546,Millepensee
11552,"Studio Gokumi"
11553,"Production I.G"
11554,"TMS Entertainment"
11555,"TMS Entertainment"
11556,DLE
11558,"Ekura Animal"
11559,Seven
11562,Satelight
11563,DLE
11564,Satelight
11569,"Moss Design Unit"
11570,"Moss Design Unit"
11581,Lerche
11582,PoRO
11583,"SILVER LINK."
11584,Bones
11586,"Production I.G"
11587,"Production I.G"
11588,"Production I.G"
11589,"Studio Eromatick"
11590,"Kachidoki Studio"
11591,"Studio Deen"
11592,"Studio Pierrot"
11593,"Kinema Citrus"
11594,"Toei Animation"
11595,"Life Work"
11596,"Toei Animation"
11597,"Rising Force"
11598,J.C.Staff
11599,"Nippon Animation"
11602,DLE
11604,T-Rex
11605,"Nippon Animation"
11606,Sunrise
11607,"Brain's Base"
11608,8bit
11609,"A-1 Pictures"
11610,"Wit Studio"
11612,Kyotoma
11614,Shuka
11615,"Kanaban Graphics"
11616,"Shanghai Animation Film Studio"
11617,J.C.Staff
11621,"A-1 Pictures"
11622,"Studio Ghibli"
11624,"Neft Film"
11625,"Production I.G"
11626,"Haoliners Animation League"
11627,"Studio Deen"
11628,Zexcs
11629,"Kachidoki Studio"
11631,Zero-G
11632,Zexcs
11633,Lerche
11635,LIDENFILMS
11636,Sunrise
11637,domerica
11638,"Pie in the sky"
11639,"Studio Colorido"
11640,Actas
11641,"A-1 Pictures"
11642,Fanworks
11643,"Studio 3Hz"
11644,GoHands
11645,BreakBottle
11646,Shuka
11648,Gonzo
11649,MAPPA
11651,Shuka
11652,"Studio! Cucuri"
11653,DLE
11654,Lerche
11655,"SILVER LINK."
11656,"Production I.G"
11656,Signal.MD
11656,"Production GoodBook"
11657,"Studio PuYUKAI"
11658,feel.
11659,"Studio Deen"
11660,ufotable
11661,"Studio Deen"
11662,Satelight
11663,"Doga Kobo"
11664,Orange
11664,"Seven Arcs Pictures"
11665,Orange
11665,"Seven Arcs Pictures"
11666,"Tatsunoko Production"
11667,"Tatsunoko Production"
11668,Lerche
11669,"Kinema Citrus"
11670,"Hoods Drifters Studio"
11671,C-Station
11672,"Studio Gokumi"
11673,"Kinema Citrus"
11674,"Qualia Animation"
11675,"Studio Pierrot"
11676,"B.CMAY PICTURES"
11677,SANZIGEN
11678,"Neft Film"
11679,DLE
11680,"Bandai Namco Pictures"
11681,"A-1 Pictures"
11682,Shaft
11684,ufotable
11685,ufotable
11686,Sunrise
11691,Xebec
11692,"Studio 3Hz"
11693,Bones
11694,"TMS Entertainment"
11694,"Telecom Animation Film"
11695,"Kyoto Animation"
11699,"A-1 Pictures"
11703,"Kachidoki Studio"
11704,"Asura Film"
11705,"Studio Deen"
11706,Yaoyorozu
