anime_id,source_id,source
5780,2,Manga
5781,5,Visualnovel
5782,3,Lightnovel
5783,2,Manga
5784,5,Visualnovel
5785,5,Visualnovel
5786,1,Original
5787,1,Original
5788,2,Manga
5789,NULL,NULL
5790,NULL,NULL
5791,2,Manga
5792,NULL,NULL
5793,2,Manga
5794,4,Game
5795,NULL,NULL
5796,1,Original
5797,NULL,NULL
5798,5,Visualnovel
5799,5,Visualnovel
5800,NULL,NULL
5801,2,Manga
5802,2,Manga
5803,2,Manga
5804,2,Manga
5805,NULL,NULL
5806,2,Manga
5807,1,Original
5808,8,Other
5809,NULL,NULL
5810,2,Manga
5811,1,Original
5812,2,Manga
5813,NULL,NULL
5814,2,Manga
5815,2,Manga
5816,9,Picturebook
5817,NULL,NULL
5818,1,Original
5819,NULL,NULL
5820,NULL,NULL
5821,4,Game
5822,5,Visualnovel
5823,NULL,NULL
5824,NULL,NULL
5825,NULL,NULL
5826,NULL,NULL
5827,8,Other
5828,6,4-komamanga
5829,NULL,NULL
5830,6,4-komamanga
5831,NULL,NULL
5832,2,Manga
5833,NULL,NULL
5834,3,Lightnovel
5835,NULL,NULL
5836,2,Manga
5837,5,Visualnovel
5838,1,Original
5839,1,Original
5840,3,Lightnovel
5841,2,Manga
5842,2,Manga
5843,NULL,NULL
5844,2,Manga
5845,2,Manga
5846,2,Manga
5847,6,4-komamanga
5848,3,Lightnovel
5849,13,Book
5850,1,Original
5851,2,Manga
5852,NULL,NULL
5853,5,Visualnovel
5854,2,Manga
5855,2,Manga
5856,4,Game
5857,2,Manga
5858,NULL,NULL
5859,NULL,NULL
5860,NULL,NULL
5861,1,Original
5862,NULL,NULL
5863,NULL,NULL
5864,NULL,NULL
5865,2,Manga
5866,7,Novel
5867,5,Visualnovel
5868,NULL,NULL
5869,2,Manga
5870,2,Manga
5871,5,Visualnovel
5872,5,Visualnovel
5873,5,Visualnovel
5874,2,Manga
5875,2,Manga
5876,1,Original
5877,1,Original
5878,1,Original
5879,2,Manga
5880,2,Manga
5881,1,Original
5882,2,Manga
5883,NULL,NULL
5884,4,Game
5885,NULL,NULL
5886,NULL,NULL
5887,3,Lightnovel
5888,1,Original
5889,2,Manga
5890,1,Original
5891,NULL,NULL
5892,1,Original
5893,2,Manga
5894,1,Original
5895,NULL,NULL
5896,2,Manga
5897,6,4-komamanga
5898,6,4-komamanga
5899,1,Original
5900,5,Visualnovel
5901,1,Original
5902,1,Original
5903,NULL,NULL
5904,NULL,NULL
5905,9,Picturebook
5906,2,Manga
5907,8,Other
5908,4,Game
5909,6,4-komamanga
5910,NULL,NULL
5911,NULL,NULL
5912,4,Game
5913,1,Original
5914,NULL,NULL
5915,1,Original
5916,7,Novel
5917,1,Original
5918,9,Picturebook
5919,2,Manga
5920,NULL,NULL
5921,NULL,NULL
5922,NULL,NULL
5923,NULL,NULL
5924,NULL,NULL
5925,NULL,NULL
5926,7,Novel
5927,1,Original
5928,NULL,NULL
5929,NULL,NULL
5930,NULL,NULL
5931,2,Manga
5932,2,Manga
5933,NULL,NULL
5934,NULL,NULL
5935,1,Original
5936,8,Other
5937,NULL,NULL
5938,5,Visualnovel
5939,NULL,NULL
5940,2,Manga
5941,2,Manga
5942,NULL,NULL
5943,1,Original
5944,2,Manga
5945,10,Webmanga
5946,NULL,NULL
5947,NULL,NULL
5948,NULL,NULL
5949,4,Game
5950,4,Game
5951,NULL,NULL
5952,NULL,NULL
5953,NULL,NULL
5954,NULL,NULL
5955,NULL,NULL
5956,2,Manga
5957,2,Manga
5958,8,Other
5959,NULL,NULL
5960,NULL,NULL
5961,NULL,NULL
5962,2,Manga
5963,1,Original
5964,1,Original
5965,NULL,NULL
5966,NULL,NULL
5967,NULL,NULL
5968,5,Visualnovel
5969,2,Manga
5970,NULL,NULL
5971,11,Music
5972,NULL,NULL
5973,1,Original
5974,2,Manga
5975,4,Game
5976,2,Manga
5977,5,Visualnovel
5978,5,Visualnovel
5979,5,Visualnovel
5980,2,Manga
5981,11,Music
5982,NULL,NULL
5983,2,Manga
5984,2,Manga
5985,2,Manga
5986,2,Manga
5987,5,Visualnovel
5988,1,Original
5989,1,Original
5990,2,Manga
5991,2,Manga
5992,1,Original
5993,1,Original
5994,NULL,NULL
5995,NULL,NULL
5996,NULL,NULL
5997,NULL,NULL
5998,NULL,NULL
5999,NULL,NULL
6000,NULL,NULL
6001,2,Manga
6002,NULL,NULL
6003,2,Manga
6004,NULL,NULL
6005,5,Visualnovel
6006,5,Visualnovel
6007,2,Manga
6008,5,Visualnovel
6009,NULL,NULL
6010,8,Other
6011,1,Original
6012,NULL,NULL
6013,1,Original
6014,1,Original
6015,2,Manga
6016,5,Visualnovel
6017,1,Original
6018,1,Original
6019,NULL,NULL
6020,NULL,NULL
6021,2,Manga
6022,NULL,NULL
6023,2,Manga
6024,NULL,NULL
6025,1,Original
6026,NULL,NULL
6027,2,Manga
6028,NULL,NULL
6029,1,Original
6030,2,Manga
6031,1,Original
6032,2,Manga
6033,3,Lightnovel
6034,2,Manga
6035,2,Manga
6036,2,Manga
6037,NULL,NULL
6038,NULL,NULL
6039,NULL,NULL
6040,5,Visualnovel
6041,NULL,NULL
6042,2,Manga
6043,2,Manga
6044,2,Manga
6045,1,Original
6046,2,Manga
6047,NULL,NULL
6048,NULL,NULL
6049,NULL,NULL
6050,NULL,NULL
6051,NULL,NULL
6052,NULL,NULL
6053,1,Original
6054,2,Manga
6055,NULL,NULL
6056,2,Manga
6057,3,Lightnovel
6058,1,Original
6059,5,Visualnovel
6060,2,Manga
6061,3,Lightnovel
6062,3,Lightnovel
6063,NULL,NULL
6064,2,Manga
6065,2,Manga
6066,5,Visualnovel
6067,NULL,NULL
6068,7,Novel
6069,5,Visualnovel
6070,3,Lightnovel
6071,2,Manga
6072,3,Lightnovel
6073,NULL,NULL
6074,NULL,NULL
6075,2,Manga
6076,7,Novel
6077,2,Manga
6078,NULL,NULL
6079,6,4-komamanga
6080,1,Original
6081,NULL,NULL
6082,NULL,NULL
6083,NULL,NULL
6084,NULL,NULL
6085,NULL,NULL
6086,NULL,NULL
6087,NULL,NULL
6088,NULL,NULL
6089,1,Original
6090,1,Original
6091,1,Original
6092,7,Novel
6093,2,Manga
6094,1,Original
6095,2,Manga
6096,NULL,NULL
6097,2,Manga
6098,7,Novel
6099,2,Manga
6100,2,Manga
6101,2,Manga
6102,2,Manga
6103,NULL,NULL
6104,3,Lightnovel
6105,2,Manga
6106,1,Original
6107,NULL,NULL
6108,1,Original
6109,NULL,NULL
6110,NULL,NULL
6111,1,Original
6112,3,Lightnovel
6113,4,Game
6114,5,Visualnovel
6115,2,Manga
6116,4,Game
6117,2,Manga
6118,2,Manga
6119,1,Original
6120,1,Original
6121,NULL,NULL
6122,NULL,NULL
6123,NULL,NULL
6124,NULL,NULL
6125,NULL,NULL
6126,NULL,NULL
6127,2,Manga
6128,NULL,NULL
6129,NULL,NULL
6130,NULL,NULL
6131,NULL,NULL
6132,2,Manga
6133,5,Visualnovel
6134,4,Game
6135,2,Manga
6136,1,Original
6137,4,Game
6138,7,Novel
6139,NULL,NULL
6140,4,Game
6141,1,Original
6142,2,Manga
6143,NULL,NULL
6144,4,Game
6145,5,Visualnovel
6146,NULL,NULL
6147,NULL,NULL
6148,5,Visualnovel
6149,1,Original
6150,5,Visualnovel
6151,2,Manga
6152,NULL,NULL
6153,4,Game
6154,NULL,NULL
6155,4,Game
6156,4,Game
6157,1,Original
6158,NULL,NULL
6159,5,Visualnovel
6160,NULL,NULL
6161,6,4-komamanga
6162,5,Visualnovel
6163,5,Visualnovel
6164,NULL,NULL
6165,2,Manga
6166,NULL,NULL
6167,1,Original
6168,2,Manga
6169,1,Original
6170,2,Manga
6171,NULL,NULL
6172,1,Original
6173,8,Other
6174,5,Visualnovel
6175,1,Original
6176,2,Manga
6177,NULL,NULL
6178,1,Original
6179,3,Lightnovel
6180,1,Original
6181,8,Other
6182,1,Original
6183,NULL,NULL
6184,NULL,NULL
6185,2,Manga
6186,2,Manga
6187,5,Visualnovel
6188,NULL,NULL
6189,2,Manga
6190,2,Manga
6191,5,Visualnovel
6192,5,Visualnovel
6193,1,Original
6194,1,Original
6195,2,Manga
6196,2,Manga
6197,3,Lightnovel
6198,5,Visualnovel
6199,NULL,NULL
6200,6,4-komamanga
6201,NULL,NULL
6202,2,Manga
6203,5,Visualnovel
6204,2,Manga
6205,2,Manga
6206,2,Manga
6207,5,Visualnovel
6208,5,Visualnovel
6209,1,Original
6210,1,Original
6211,3,Lightnovel
6212,2,Manga
6213,1,Original
6214,1,Original
6215,NULL,NULL
6216,1,Original
6217,1,Original
6218,3,Lightnovel
6219,5,Visualnovel
6220,5,Visualnovel
6221,6,4-komamanga
6222,2,Manga
6223,1,Original
6224,3,Lightnovel
6225,2,Manga
6226,NULL,NULL
6227,2,Manga
6228,4,Game
6229,7,Novel
6230,NULL,NULL
6231,1,Original
6232,2,Manga
6233,NULL,NULL
6234,2,Manga
6235,2,Manga
6236,1,Original
6237,2,Manga
6238,10,Webmanga
6239,1,Original
6240,1,Original
6241,1,Original
6242,3,Lightnovel
6243,1,Original
6244,4,Game
6245,NULL,NULL
6246,1,Original
6247,1,Original
6248,NULL,NULL
6249,NULL,NULL
6250,6,4-komamanga
6251,1,Original
6252,1,Original
6253,1,Original
6254,1,Original
6255,1,Original
6256,NULL,NULL
6257,6,4-komamanga
6258,NULL,NULL
6259,NULL,NULL
6260,2,Manga
6261,NULL,NULL
6262,6,4-komamanga
6263,NULL,NULL
6264,11,Music
6265,5,Visualnovel
6266,5,Visualnovel
6267,1,Original
6268,2,Manga
6269,1,Original
6270,2,Manga
6271,1,Original
6272,2,Manga
6273,NULL,NULL
6274,3,Lightnovel
6275,5,Visualnovel
6276,3,Lightnovel
6277,2,Manga
6278,1,Original
6279,3,Lightnovel
6280,12,Radio
6281,2,Manga
6282,11,Music
6283,NULL,NULL
6284,1,Original
6285,4,Game
6286,2,Manga
6287,5,Visualnovel
6288,1,Original
6289,NULL,NULL
6290,4,Game
6291,NULL,NULL
6292,NULL,NULL
6293,3,Lightnovel
6294,2,Manga
6295,3,Lightnovel
6296,2,Manga
6297,1,Original
6298,NULL,NULL
6299,7,Novel
6300,NULL,NULL
6301,2,Manga
6302,NULL,NULL
6303,NULL,NULL
6304,3,Lightnovel
6305,1,Original
6306,2,Manga
6307,2,Manga
6308,NULL,NULL
6309,NULL,NULL
6310,1,Original
6311,1,Original
6312,5,Visualnovel
6313,6,4-komamanga
6314,1,Original
6315,NULL,NULL
6316,1,Original
6317,5,Visualnovel
6318,NULL,NULL
6319,NULL,NULL
6320,2,Manga
6321,2,Manga
6322,1,Original
6323,NULL,NULL
6324,13,Book
6325,NULL,NULL
6326,NULL,NULL
6327,5,Visualnovel
6328,5,Visualnovel
6329,5,Visualnovel
6330,NULL,NULL
6331,4,Game
6332,2,Manga
6333,NULL,NULL
6334,NULL,NULL
6335,2,Manga
6336,1,Original
6337,2,Manga
6338,1,Original
6339,1,Original
6340,1,Original
6341,1,Original
6342,1,Original
6343,7,Novel
6344,3,Lightnovel
6345,1,Original
6346,1,Original
6347,1,Original
6348,2,Manga
6349,2,Manga
6350,NULL,NULL
6351,NULL,NULL
6352,1,Original
6353,6,4-komamanga
6354,1,Original
6355,4,Game
6356,NULL,NULL
6357,8,Other
6358,1,Original
6359,NULL,NULL
6360,NULL,NULL
6361,1,Original
6362,8,Other
6363,1,Original
6364,1,Original
6365,1,Original
6366,NULL,NULL
6367,5,Visualnovel
6368,2,Manga
6369,NULL,NULL
6370,5,Visualnovel
6371,NULL,NULL
6372,NULL,NULL
6373,5,Visualnovel
6374,NULL,NULL
6375,3,Lightnovel
6376,5,Visualnovel
6377,1,Original
6378,3,Lightnovel
6379,2,Manga
6380,1,Original
6381,7,Novel
6382,NULL,NULL
6383,2,Manga
6384,2,Manga
6385,4,Game
6386,2,Manga
6387,2,Manga
6388,2,Manga
6389,1,Original
6390,NULL,NULL
6391,NULL,NULL
6392,NULL,NULL
6393,1,Original
6394,NULL,NULL
6395,NULL,NULL
6396,1,Original
6397,NULL,NULL
6398,NULL,NULL
6399,NULL,NULL
6400,NULL,NULL
6401,5,Visualnovel
6402,2,Manga
6403,3,Lightnovel
6404,2,Manga
6405,2,Manga
6406,2,Manga
6407,2,Manga
6408,2,Manga
6409,NULL,NULL
6410,5,Visualnovel
6411,NULL,NULL
6412,NULL,NULL
6413,NULL,NULL
6414,1,Original
6415,NULL,NULL
6416,5,Visualnovel
6417,1,Original
6418,2,Manga
6419,NULL,NULL
6420,2,Manga
6421,NULL,NULL
6422,2,Manga
6423,2,Manga
6424,1,Original
6425,3,Lightnovel
6426,NULL,NULL
6427,NULL,NULL
6428,2,Manga
6429,5,Visualnovel
6430,2,Manga
6431,8,Other
6432,4,Game
6433,4,Game
6434,1,Original
6435,NULL,NULL
6436,14,Cardgame
6437,8,Other
6438,NULL,NULL
6439,NULL,NULL
6440,3,Lightnovel
6441,2,Manga
6442,2,Manga
6443,2,Manga
6444,2,Manga
6445,1,Original
6446,2,Manga
6447,NULL,NULL
6448,NULL,NULL
6449,NULL,NULL
6450,NULL,NULL
6451,NULL,NULL
6452,NULL,NULL
6453,6,4-komamanga
6454,NULL,NULL
6455,NULL,NULL
6456,2,Manga
6457,NULL,NULL
6458,2,Manga
6459,NULL,NULL
6460,NULL,NULL
6461,NULL,NULL
6462,4,Game
6463,7,Novel
6464,2,Manga
6465,4,Game
6466,2,Manga
6467,14,Cardgame
6468,4,Game
6469,5,Visualnovel
6470,1,Original
6471,11,Music
6472,1,Original
6473,NULL,NULL
6474,NULL,NULL
6475,2,Manga
6476,5,Visualnovel
6477,5,Visualnovel
6478,NULL,NULL
6479,4,Game
6480,2,Manga
6481,6,4-komamanga
6482,2,Manga
6483,NULL,NULL
6484,NULL,NULL
6485,NULL,NULL
6486,NULL,NULL
6487,1,Original
6488,2,Manga
6489,8,Other
6490,3,Lightnovel
6491,2,Manga
6492,2,Manga
6493,2,Manga
6494,NULL,NULL
6495,5,Visualnovel
6496,NULL,NULL
6497,3,Lightnovel
6498,5,Visualnovel
6499,1,Original
6500,NULL,NULL
6501,2,Manga
6502,2,Manga
6503,NULL,NULL
6504,1,Original
6505,1,Original
6506,5,Visualnovel
6507,6,4-komamanga
6508,6,4-komamanga
6509,2,Manga
6510,NULL,NULL
6511,2,Manga
6512,2,Manga
6513,NULL,NULL
6514,NULL,NULL
6515,NULL,NULL
6516,NULL,NULL
6517,8,Other
6518,NULL,NULL
6519,NULL,NULL
6520,2,Manga
6521,3,Lightnovel
6522,5,Visualnovel
6523,6,4-komamanga
6524,1,Original
6525,5,Visualnovel
6526,1,Original
6527,NULL,NULL
6528,2,Manga
6529,2,Manga
6530,4,Game
6531,1,Original
6532,NULL,NULL
6533,NULL,NULL
6534,NULL,NULL
6535,NULL,NULL
6536,1,Original
6537,2,Manga
6538,2,Manga
6539,13,Book
6540,2,Manga
6541,5,Visualnovel
6542,2,Manga
6543,1,Original
6544,NULL,NULL
6545,1,Original
6546,NULL,NULL
6547,6,4-komamanga
6548,7,Novel
6549,2,Manga
6550,1,Original
6551,NULL,NULL
6552,1,Original
6553,NULL,NULL
6554,5,Visualnovel
6555,NULL,NULL
6556,7,Novel
6557,4,Game
6558,2,Manga
6559,1,Original
6560,1,Original
6561,NULL,NULL
6562,NULL,NULL
6563,3,Lightnovel
6564,1,Original
6565,1,Original
6566,5,Visualnovel
6567,NULL,NULL
6568,NULL,NULL
6569,NULL,NULL
6570,NULL,NULL
6571,NULL,NULL
6572,3,Lightnovel
6573,NULL,NULL
6574,NULL,NULL
6575,6,4-komamanga
6576,3,Lightnovel
6577,NULL,NULL
6578,2,Manga
6579,1,Original
6580,2,Manga
6581,NULL,NULL
6582,5,Visualnovel
6583,2,Manga
6584,NULL,NULL
6585,1,Original
6586,NULL,NULL
6587,7,Novel
6588,1,Original
6589,1,Original
6590,1,Original
6591,13,Book
6592,8,Other
6593,2,Manga
6594,6,4-komamanga
6595,7,Novel
6596,2,Manga
6597,4,Game
6598,NULL,NULL
6599,NULL,NULL
6600,2,Manga
6601,4,Game
6602,NULL,NULL
6603,NULL,NULL
6604,NULL,NULL
6605,1,Original
6606,2,Manga
6607,2,Manga
6608,3,Lightnovel
6609,1,Original
6610,5,Visualnovel
6611,5,Visualnovel
6612,5,Visualnovel
6613,1,Original
6614,2,Manga
6615,3,Lightnovel
6616,3,Lightnovel
6617,2,Manga
6618,2,Manga
6619,NULL,NULL
6620,2,Manga
6621,2,Manga
6622,4,Game
6623,NULL,NULL
6624,1,Original
6625,3,Lightnovel
6626,NULL,NULL
6627,8,Other
6628,NULL,NULL
6629,1,Original
6630,11,Music
6631,2,Manga
6632,1,Original
6633,1,Original
6634,2,Manga
6635,5,Visualnovel
6636,NULL,NULL
6637,5,Visualnovel
6638,NULL,NULL
6639,7,Novel
6640,2,Manga
6641,7,Novel
6642,10,Webmanga
6643,NULL,NULL
6644,2,Manga
6645,NULL,NULL
6646,8,Other
6647,2,Manga
6648,1,Original
6649,NULL,NULL
6650,5,Visualnovel
6651,1,Original
6652,3,Lightnovel
6653,4,Game
6654,1,Original
6655,4,Game
6656,1,Original
6657,2,Manga
6658,NULL,NULL
6659,3,Lightnovel
6660,2,Manga
6661,2,Manga
6662,1,Original
6663,1,Original
6664,1,Original
6665,NULL,NULL
6666,5,Visualnovel
6667,2,Manga
6668,2,Manga
6669,1,Original
6670,1,Original
6671,6,4-komamanga
6672,NULL,NULL
6673,1,Original
6674,2,Manga
6675,NULL,NULL
6676,2,Manga
6677,2,Manga
6678,2,Manga
6679,7,Novel
6680,2,Manga
6681,3,Lightnovel
6682,2,Manga
6683,1,Original
6684,8,Other
6685,2,Manga
6686,2,Manga
6687,8,Other
6688,NULL,NULL
6689,2,Manga
6690,2,Manga
6691,2,Manga
6692,1,Original
6693,NULL,NULL
6694,6,4-komamanga
6695,NULL,NULL
6696,NULL,NULL
6697,1,Original
6698,1,Original
6699,NULL,NULL
6700,7,Novel
6701,2,Manga
6702,1,Original
6703,1,Original
6704,2,Manga
6705,NULL,NULL
6706,NULL,NULL
6707,5,Visualnovel
6708,NULL,NULL
6709,9,Picturebook
6710,2,Manga
6711,7,Novel
6712,1,Original
6713,1,Original
6714,1,Original
6715,NULL,NULL
6716,2,Manga
6717,2,Manga
6718,NULL,NULL
6719,5,Visualnovel
6720,7,Novel
6721,9,Picturebook
6722,NULL,NULL
6723,1,Original
6724,6,4-komamanga
6725,3,Lightnovel
6726,NULL,NULL
6727,2,Manga
6728,2,Manga
6729,1,Original
6730,NULL,NULL
6731,3,Lightnovel
6732,3,Lightnovel
6733,1,Original
6734,1,Original
6735,NULL,NULL
6736,NULL,NULL
6737,2,Manga
6738,4,Game
6739,NULL,NULL
6740,1,Original
6741,5,Visualnovel
6742,2,Manga
6743,1,Original
6744,NULL,NULL
6745,NULL,NULL
6746,7,Novel
6747,2,Manga
6748,1,Original
6749,2,Manga
6750,1,Original
6751,NULL,NULL
6752,2,Manga
6753,5,Visualnovel
6754,2,Manga
6755,1,Original
6756,1,Original
6757,2,Manga
6758,3,Lightnovel
6759,2,Manga
6760,NULL,NULL
6761,2,Manga
6762,5,Visualnovel
6763,2,Manga
6764,2,Manga
6765,1,Original
6766,1,Original
6767,1,Original
6768,1,Original
6769,3,Lightnovel
6770,NULL,NULL
6771,2,Manga
6772,4,Game
6773,2,Manga
6774,3,Lightnovel
6775,1,Original
6776,NULL,NULL
6777,2,Manga
6778,3,Lightnovel
6779,5,Visualnovel
6780,8,Other
6781,NULL,NULL
6782,1,Original
6783,NULL,NULL
6784,3,Lightnovel
6785,2,Manga
6786,NULL,NULL
6787,NULL,NULL
6788,NULL,NULL
6789,2,Manga
6790,1,Original
6791,4,Game
6792,NULL,NULL
6793,NULL,NULL
6794,11,Music
6795,NULL,NULL
6796,4,Game
6797,NULL,NULL
6798,NULL,NULL
6799,NULL,NULL
6800,2,Manga
6801,NULL,NULL
6802,5,Visualnovel
6803,4,Game
6804,3,Lightnovel
6805,1,Original
6806,2,Manga
6807,NULL,NULL
6808,1,Original
6809,1,Original
6810,2,Manga
6811,4,Game
6812,4,Game
6813,5,Visualnovel
6814,7,Novel
6815,2,Manga
6816,NULL,NULL
6817,3,Lightnovel
6818,2,Manga
6819,1,Original
6820,NULL,NULL
6821,NULL,NULL
6822,2,Manga
6823,NULL,NULL
6824,NULL,NULL
6825,7,Novel
6826,NULL,NULL
6827,NULL,NULL
6828,2,Manga
6829,9,Picturebook
6830,2,Manga
6831,12,Radio
6832,2,Manga
6833,4,Game
6834,1,Original
6835,1,Original
6836,NULL,NULL
6837,2,Manga
6838,NULL,NULL
6839,NULL,NULL
6840,1,Original
6841,8,Other
6842,1,Original
6843,2,Manga
6844,NULL,NULL
6845,4,Game
6846,8,Other
6847,8,Other
6848,7,Novel
6849,2,Manga
6850,3,Lightnovel
6851,5,Visualnovel
6852,1,Original
6853,NULL,NULL
6854,NULL,NULL
6855,10,Webmanga
6856,NULL,NULL
6857,2,Manga
6858,2,Manga
6859,NULL,NULL
6860,8,Other
6861,2,Manga
6862,13,Book
6863,NULL,NULL
6864,6,4-komamanga
6865,2,Manga
6866,NULL,NULL
6867,1,Original
6868,2,Manga
6869,2,Manga
6870,3,Lightnovel
6871,5,Visualnovel
6872,1,Original
6873,1,Original
6874,5,Visualnovel
6875,NULL,NULL
6876,2,Manga
6877,NULL,NULL
6878,2,Manga
6879,NULL,NULL
6880,5,Visualnovel
6881,5,Visualnovel
6882,1,Original
6883,13,Book
6884,NULL,NULL
6885,2,Manga
6886,NULL,NULL
6887,NULL,NULL
6888,2,Manga
6889,2,Manga
6890,NULL,NULL
6891,NULL,NULL
6892,NULL,NULL
6893,1,Original
6894,NULL,NULL
6895,1,Original
6896,2,Manga
6897,NULL,NULL
6898,5,Visualnovel
6899,5,Visualnovel
6900,5,Visualnovel
6901,7,Novel
6902,3,Lightnovel
6903,1,Original
6904,2,Manga
6905,NULL,NULL
6906,1,Original
6907,NULL,NULL
6908,7,Novel
6909,3,Lightnovel
6910,8,Other
6911,1,Original
6912,NULL,NULL
6913,1,Original
6914,1,Original
6915,1,Original
6916,1,Original
6917,1,Original
6918,1,Original
6919,3,Lightnovel
6920,NULL,NULL
6921,NULL,NULL
6922,4,Game
6923,2,Manga
6924,NULL,NULL
6925,7,Novel
6926,2,Manga
6927,5,Visualnovel
6928,5,Visualnovel
6929,5,Visualnovel
6930,2,Manga
6931,NULL,NULL
6932,4,Game
6933,NULL,NULL
6934,NULL,NULL
6935,NULL,NULL
6936,4,Game
6937,1,Original
6938,1,Original
6939,1,Original
6940,4,Game
6941,1,Original
6942,2,Manga
6943,2,Manga
6944,NULL,NULL
6945,1,Original
6946,4,Game
6947,3,Lightnovel
6948,2,Manga
6949,NULL,NULL
6950,1,Original
6951,1,Original
6952,NULL,NULL
6953,2,Manga
6954,1,Original
6955,13,Book
6956,2,Manga
6957,3,Lightnovel
6958,NULL,NULL
6959,NULL,NULL
6960,3,Lightnovel
6961,NULL,NULL
6962,1,Original
6963,1,Original
6964,6,4-komamanga
6965,1,Original
6966,1,Original
6967,2,Manga
6968,1,Original
6969,1,Original
6970,2,Manga
6971,1,Original
6972,1,Original
6973,NULL,NULL
6974,1,Original
6975,NULL,NULL
6976,NULL,NULL
6977,NULL,NULL
6978,NULL,NULL
6979,NULL,NULL
6980,7,Novel
6981,1,Original
6982,NULL,NULL
6983,1,Original
6984,NULL,NULL
6985,1,Original
6986,1,Original
6987,3,Lightnovel
6988,NULL,NULL
6989,1,Original
6990,NULL,NULL
6991,NULL,NULL
6992,NULL,NULL
6993,NULL,NULL
6994,NULL,NULL
6995,NULL,NULL
6996,NULL,NULL
6997,1,Original
6998,NULL,NULL
6999,NULL,NULL
7000,3,Lightnovel
7001,NULL,NULL
7002,2,Manga
7003,NULL,NULL
7004,1,Original
7005,1,Original
7006,NULL,NULL
7007,2,Manga
7008,6,4-komamanga
7009,1,Original
7010,2,Manga
7011,4,Game
7012,2,Manga
7013,5,Visualnovel
7014,1,Original
7015,2,Manga
7016,1,Original
7017,NULL,NULL
7018,1,Original
7019,5,Visualnovel
7020,3,Lightnovel
7021,2,Manga
7022,2,Manga
7023,3,Lightnovel
7024,3,Lightnovel
7025,1,Original
7026,1,Original
7027,NULL,NULL
7028,2,Manga
7029,1,Original
7030,NULL,NULL
7031,1,Original
7032,2,Manga
7033,1,Original
7034,1,Original
7035,NULL,NULL
7036,NULL,NULL
7037,3,Lightnovel
7038,2,Manga
7039,NULL,NULL
7040,2,Manga
7041,5,Visualnovel
7042,NULL,NULL
7043,NULL,NULL
7044,NULL,NULL
7045,4,Game
7046,5,Visualnovel
7047,1,Original
7048,1,Original
7049,1,Original
7050,1,Original
7051,1,Original
7052,1,Original
7053,1,Original
7054,2,Manga
7055,2,Manga
7056,NULL,NULL
7057,2,Manga
7058,2,Manga
7059,2,Manga
7060,8,Other
7061,NULL,NULL
7062,6,4-komamanga
7063,3,Lightnovel
7064,1,Original
7065,NULL,NULL
7066,NULL,NULL
7067,NULL,NULL
7068,5,Visualnovel
7069,3,Lightnovel
7070,NULL,NULL
7071,1,Original
7072,NULL,NULL
7073,NULL,NULL
7074,NULL,NULL
7075,2,Manga
7076,1,Original
7077,2,Manga
7078,1,Original
7079,NULL,NULL
7080,2,Manga
7081,3,Lightnovel
7082,NULL,NULL
7083,2,Manga
7084,5,Visualnovel
7085,NULL,NULL
7086,2,Manga
7087,1,Original
7088,NULL,NULL
7089,2,Manga
7090,2,Manga
7091,NULL,NULL
7092,4,Game
7093,NULL,NULL
7094,NULL,NULL
7095,4,Game
7096,1,Original
7097,5,Visualnovel
7098,5,Visualnovel
7099,1,Original
7100,5,Visualnovel
7101,2,Manga
7102,1,Original
7103,2,Manga
7104,2,Manga
7105,2,Manga
7106,3,Lightnovel
7107,NULL,NULL
7108,NULL,NULL
7109,1,Original
7110,1,Original
7111,2,Manga
7112,2,Manga
7113,NULL,NULL
7114,8,Other
7115,2,Manga
7116,NULL,NULL
7117,NULL,NULL
7118,4,Game
7119,6,4-komamanga
7120,1,Original
7121,2,Manga
7122,7,Novel
7123,1,Original
7124,NULL,NULL
7125,2,Manga
7126,1,Original
7127,1,Original
7128,1,Original
7129,2,Manga
7130,NULL,NULL
7131,NULL,NULL
7132,NULL,NULL
7133,2,Manga
7134,NULL,NULL
7135,2,Manga
7136,4,Game
7137,1,Original
7138,NULL,NULL
7139,3,Lightnovel
7140,2,Manga
7141,2,Manga
7142,3,Lightnovel
7143,NULL,NULL
7144,2,Manga
7145,NULL,NULL
7146,NULL,NULL
7147,5,Visualnovel
7148,5,Visualnovel
7149,1,Original
7150,2,Manga
7151,1,Original
7152,1,Original
7153,NULL,NULL
7154,6,4-komamanga
7155,13,Book
7156,NULL,NULL
7157,5,Visualnovel
7158,14,Cardgame
7159,2,Manga
7160,2,Manga
7161,2,Manga
7162,5,Visualnovel
7163,8,Other
7164,3,Lightnovel
7165,NULL,NULL
7166,1,Original
7167,NULL,NULL
7168,2,Manga
7169,2,Manga
7170,2,Manga
7171,3,Lightnovel
7172,NULL,NULL
7173,3,Lightnovel
7174,2,Manga
7175,10,Webmanga
7176,4,Game
7177,NULL,NULL
7178,3,Lightnovel
7179,3,Lightnovel
7180,3,Lightnovel
7181,3,Lightnovel
7182,NULL,NULL
7183,5,Visualnovel
7184,2,Manga
7185,3,Lightnovel
7186,4,Game
7187,2,Manga
7188,NULL,NULL
7189,2,Manga
7190,2,Manga
7191,3,Lightnovel
7192,14,Cardgame
7193,7,Novel
7194,NULL,NULL
7195,1,Original
7196,NULL,NULL
7197,NULL,NULL
7198,11,Music
7199,NULL,NULL
7200,3,Lightnovel
