anime_id,duration
10546,"3 min."
10547,"2 min."
10548,"50 sec."
10549,"30 sec."
10550,"6 min."
10551,"5 min."
10552,"30 min."
10553,NULL
10554,"45 min."
10555,"24 min."
10556,"46 min."
10557,"25 min. per ep."
10558,NULL
10559,"9 min."
10560,"30 min."
10561,"24 min."
10562,"10 min. per ep."
10563,"3 min. per ep."
10564,"10 min."
10565,"5 min. per ep."
10566,"49 min."
10567,"4 min."
10568,NULL
10569,"25 min."
10570,"23 min. per ep."
10571,"23 min. per ep."
10572,"2 min."
10573,"1 min. per ep."
10574,"24 min. per ep."
10575,"14 min. per ep."
10576,"1 min."
10577,"24 min. per ep."
10578,"7 min. per ep."
10579,"2 hr. 14 min."
10580,"32 min."
10581,"36 min."
10582,"4 min."
10583,"17 min."
10584,"30 min. per ep."
10585,"23 min. per ep."
10586,"11 min."
10587,"24 min. per ep."
10588,"3 min. per ep."
10589,"10 min."
10590,"2 min. per ep."
10591,"28 min."
10592,"5 min."
10593,"1 min."
10594,"10 min."
10595,"27 min."
10596,"26 min."
10597,"5 min."
10598,"4 min. per ep."
10599,"30 sec. per ep."
10600,"27 min. per ep."
10601,"1 min. per ep."
10602,"1 min. per ep."
10603,"30 min."
10604,"7 min."
10605,"12 min. per ep."
10606,"2 min."
10607,"25 min."
10608,"23 min. per ep."
10609,"12 min. per ep."
10610,"23 min. per ep."
10611,"23 min. per ep."
10612,"27 min."
10613,"5 min."
10614,"13 min."
10615,"14 min."
10616,"9 min."
10617,"3 min."
10618,"17 min."
10619,"6 min."
10620,"3 min."
10621,"2 min."
10622,"29 min. per ep."
10623,"40 sec. per ep."
10624,"23 min. per ep."
10625,"1 hr. 35 min."
10626,"24 min."
10627,"3 min. per ep."
10628,"4 min. per ep."
10629,"30 min. per ep."
10630,"59 min."
10631,"2 min. per ep."
10632,"7 min. per ep."
10633,"38 min."
10634,"22 min. per ep."
10635,"14 min."
10636,"24 min. per ep."
10637,"1 hr. 34 min."
10638,"5 min. per ep."
10639,"24 min. per ep."
10640,"30 min. per ep."
10641,"17 min."
10642,"4 min."
10643,"3 min. per ep."
10644,"23 min. per ep."
10645,"1 min. per ep."
10646,"5 min. per ep."
10647,"43 min."
10648,"7 min."
10649,"8 min. per ep."
10650,"28 min."
10651,"28 min."
10652,"15 min."
10653,"27 min."
10654,"16 min."
10655,"15 min."
10656,"17 min."
10657,"1 min."
10658,"15 min."
10659,"16 min. per ep."
10660,"7 min."
10661,"3 min. per ep."
10662,"1 hr. 24 min."
10663,"1 min. per ep."
10664,"4 min. per ep."
10665,"1 hr. 29 min."
10666,"23 min. per ep."
10667,NULL
10668,"28 min."
10669,"23 min. per ep."
10670,"25 min."
10671,"30 sec."
10672,"4 min."
10673,"17 min. per ep."
10674,"9 min."
10675,"23 min."
10676,"3 min. per ep."
10677,"30 min. per ep."
10678,"23 min. per ep."
10679,"23 min."
10680,"3 min. per ep."
10681,"1 min. per ep."
10682,"56 min."
10683,"2 hr. 5 min."
10684,"3 min. per ep."
10685,"3 min."
10686,"2 min."
10687,"1 min. per ep."
10688,"4 min."
10689,"5 min."
10690,"5 min."
10691,"18 min."
10692,"1 hr. 44 min."
10693,"1 hr. 45 min."
10694,"2 hr."
10695,"30 min."
10696,"10 min. per ep."
10697,"23 min. per ep."
10698,"20 min."
10699,"18 min. per ep."
10700,"2 min. per ep."
10701,"5 min. per ep."
10702,"24 min. per ep."
10703,"4 min."
10704,"25 min."
10705,"23 min. per ep."
10706,"24 min. per ep."
10707,"3 min. per ep."
10708,"1 min. per ep."
10709,"5 min. per ep."
10710,"4 min."
10711,"4 min."
10712,"23 min. per ep."
10713,"4 min."
10714,"4 min. per ep."
10715,NULL
10716,"24 min."
10717,"1 min."
10718,"11 min."
10719,"23 min."
10720,"24 min."
10721,"22 min."
10722,"24 min."
10723,"3 min. per ep."
10724,"14 min."
10725,"14 min."
10726,"13 min."
10727,"12 min."
10728,"12 min."
10729,"12 min."
10730,"13 min."
10731,"12 min."
10732,"13 min."
10733,"28 min."
10734,"25 min."
10735,"21 min."
10736,"21 min."
10737,"27 min."
10738,"11 min."
10739,"10 min."
10740,"20 min."
10741,"3 min. per ep."
10742,"3 min. per ep."
10743,"1 hr."
10744,"1 min. per ep."
10745,"1 min. per ep."
10746,"1 min."
10747,NULL
10748,"14 min. per ep."
10749,"20 min."
10750,"1 hr. 3 min."
10751,"5 min. per ep."
10752,"1 hr. 30 min."
10753,"21 min."
10754,"23 min."
10755,"15 min."
10756,"17 min. per ep."
10757,"30 sec."
10758,NULL
10759,"40 min."
10760,"20 min."
10761,"13 min."
10762,"28 min."
10763,"23 min."
10764,"34 min."
10765,"25 min."
10766,"42 min."
10767,"25 min."
10768,"30 min."
10769,"15 min."
10770,"45 min."
10771,"24 min. per ep."
10772,"30 sec. per ep."
10773,"23 min. per ep."
10774,"39 min."
10775,"27 min."
10776,"26 min."
10777,"30 min."
10778,"25 min."
10779,"25 min."
10780,"26 min."
10781,"30 min."
10782,"15 min."
10783,"40 min."
10784,"24 min."
10785,"41 min."
10786,"45 sec."
10787,"15 min."
10788,"27 min."
10789,"1 hr. 10 min."
10790,"23 min. per ep."
10791,"2 min. per ep."
10792,"1 min. per ep."
10793,"48 min."
10794,"43 min."
10795,"2 min. per ep."
10796,"23 min. per ep."
10797,"24 min. per ep."
10798,"4 min."
10799,"24 min. per ep."
10800,"31 min. per ep."
10801,"23 min."
10802,"21 min."
10803,"45 sec. per ep."
10804,"59 min."
10805,"6 min. per ep."
10806,"3 min. per ep."
10807,"23 min."
10808,"23 min."
10809,"5 min. per ep."
10810,"2 min. per ep."
10811,"3 min. per ep."
10812,"1 min. per ep."
10813,"1 min. per ep."
10814,"5 min. per ep."
10815,"23 min. per ep."
10816,"2 min. per ep."
10817,"2 min. per ep."
10818,"24 min. per ep."
10819,"26 min."
10820,"33 sec."
10821,"1 hr. 34 min."
10822,"15 sec."
10823,"15 sec. per ep."
10824,"24 min. per ep."
10825,"30 sec. per ep."
10826,"5 min."
10827,"1 min. per ep."
10828,"2 min."
10829,"19 min. per ep."
10830,"27 min."
10831,"34 sec. per ep."
10832,"24 min."
10833,"21 min."
10834,"32 sec. per ep."
10835,"10 min."
10836,"25 min."
10837,"3 min. per ep."
10838,"2 min. per ep."
10839,"3 min. per ep."
10840,"30 sec."
10841,"6 min."
10842,"24 min. per ep."
10843,"1 hr. 45 min."
10844,"15 min."
10845,"23 min."
10846,"24 min. per ep."
10847,"5 min. per ep."
10848,"24 min. per ep."
10849,"2 min."
10850,"30 sec. per ep."
10851,"6 min."
10852,"14 min."
10853,"2 min."
10854,"24 min. per ep."
10855,"23 min. per ep."
10856,"5 min. per ep."
10857,"24 min. per ep."
10858,"26 min. per ep."
10859,"30 min. per ep."
10860,"24 min. per ep."
10861,"1 hr. 44 min."
10862,"1 hr. 34 min."
10863,"1 hr. 22 min."
10864,NULL
10865,"9 min. per ep."
10866,"24 min. per ep."
10867,"24 min. per ep."
10868,"24 min. per ep."
10869,"1 hr. 34 min."
10870,"10 min. per ep."
10871,"2 min. per ep."
10872,"1 hr. 30 min."
10873,"54 min."
10874,"2 min. per ep."
10875,"45 min."
10876,"1 min. per ep."
10877,"25 min. per ep."
10878,NULL
10879,"1 hr. 3 min."
10880,"24 min. per ep."
10881,"24 min. per ep."
10882,"4 min."
10883,"6 min."
10884,"9 min."
10885,"7 min."
10886,"5 min."
10887,"5 min."
10888,"5 min."
10889,"7 min."
10890,"3 min."
10891,"3 min."
10892,"7 min."
10893,"7 min."
10894,"5 min."
10895,"5 min."
10896,"1 hr. 29 min."
10897,"4 min."
10898,"1 hr. 46 min."
10899,"24 min."
10900,"3 min. per ep."
10901,"14 min."
10902,"2 min."
10903,"1 min. per ep."
10904,"55 sec."
10905,"5 min."
10906,"8 min. per ep."
10907,"23 min. per ep."
10908,"13 min. per ep."
10909,"25 min."
10910,"3 min."
10911,"3 min. per ep."
10912,"25 min. per ep."
10913,"26 min."
10914,"24 min. per ep."
10915,"23 min. per ep."
10916,"1 min."
10917,"20 min."
10918,NULL
10919,"6 min. per ep."
10920,"3 min. per ep."
10921,"2 min. per ep."
10922,"9 min. per ep."
10923,"1 hr. 30 min."
10924,"17 min. per ep."
10925,"23 min. per ep."
10926,"10 min."
10927,"23 min."
10928,"22 min. per ep."
10929,"11 min."
10930,"9 min."
10931,"17 min."
10932,"19 min. per ep."
10933,"21 min. per ep."
10934,"3 min. per ep."
10935,"20 min. per ep."
10936,"24 min. per ep."
10937,"23 min. per ep."
10938,"3 min. per ep."
10939,"13 min. per ep."
10940,"24 min. per ep."
10941,"1 hr. 33 min."
10942,"23 min. per ep."
10943,"5 min."
10944,"3 min."
10945,"23 min. per ep."
10946,"24 min. per ep."
10947,"25 min. per ep."
10948,"45 min."
10949,"3 min. per ep."
10950,"2 min. per ep."
10951,"24 min. per ep."
10952,NULL
10953,"3 min."
10954,"2 min."
10955,"24 min. per ep."
10956,"9 min."
10957,"23 min. per ep."
10958,"1 hr. 30 min."
10959,"1 min. per ep."
10960,"30 sec. per ep."
10961,"1 min."
10962,"5 min. per ep."
10963,"17 min."
10964,"23 min. per ep."
10965,"24 min."
10966,"59 min."
10967,"1 hr. 9 min."
10968,"2 hr."
10969,"12 min. per ep."
10970,"6 min."
10971,"1 min."
10972,"3 min. per ep."
10973,"13 min. per ep."
10974,"24 min. per ep."
10975,"3 min."
10976,"6 min."
10977,"5 min."
10978,"7 min."
10979,"5 min."
10980,"5 min."
10981,"4 min."
10982,"14 min."
10983,"1 min. per ep."
10984,"1 min."
10985,"1 min. per ep."
10986,"26 min."
10987,"4 min. per ep."
10988,"28 min."
10989,"25 min."
10990,"6 min. per ep."
10991,"15 min. per ep."
10992,"5 min. per ep."
10993,"7 min. per ep."
10994,"30 sec. per ep."
10995,"23 min. per ep."
10996,"3 min."
10997,"24 min."
10998,"24 min."
10999,"6 min. per ep."
11000,"24 min. per ep."
11001,"7 min. per ep."
11002,"23 min."
11003,NULL
11004,"22 min."
11005,"24 min. per ep."
11006,"2 min. per ep."
11007,"1 min."
11008,"23 min. per ep."
11009,"50 min."
11010,"3 min. per ep."
11011,"24 min. per ep."
11012,"18 min."
11013,"14 min."
11014,"14 min."
11015,"16 min."
11016,"23 min."
11017,"57 sec."
11018,"23 min."
11019,"24 min. per ep."
11020,"23 min. per ep."
11021,"11 min. per ep."
11022,"25 min."
11023,"3 min. per ep."
11024,"4 min."
11025,"16 sec. per ep."
11026,"2 min. per ep."
11027,"24 min. per ep."
11028,"15 min."
11029,"2 min. per ep."
11030,"2 min. per ep."
11031,"4 min."
11032,"23 min. per ep."
11033,"24 min. per ep."
11034,"24 min. per ep."
11035,"3 min. per ep."
11036,"40 sec."
11037,"24 min. per ep."
11038,"23 min. per ep."
11039,"3 min. per ep."
11040,"3 min."
11041,"5 min. per ep."
11042,"5 min."
11043,"5 min."
11044,"8 min."
11045,"1 min."
11046,"24 min."
11047,"25 min. per ep."
11048,"4 min."
11049,"21 min. per ep."
11050,"1 hr. 30 min."
11051,"2 min."
11052,"23 min."
11053,"3 min."
11054,"2 min. per ep."
11055,"1 min."
11056,"24 min. per ep."
11057,"29 min."
11058,"2 min. per ep."
11059,"1 min. per ep."
11060,"4 min. per ep."
11061,"5 min."
11062,"1 hr. 44 min."
11063,"24 min. per ep."
11064,"3 min."
11065,"3 min."
11066,"10 sec."
11067,"1 min."
11068,"2 min."
11069,"2 min."
11070,"37 min. per ep."
11071,"25 min. per ep."
11072,"27 min. per ep."
11073,"47 min."
11074,"22 min. per ep."
11075,"3 min."
11076,"3 min. per ep."
11077,"2 min. per ep."
11078,"24 min. per ep."
11079,"1 min. per ep."
11080,"22 min. per ep."
11081,"22 min. per ep."
11082,"24 min."
11083,"24 min. per ep."
11084,"23 min. per ep."
11085,"23 min. per ep."
11086,"49 min."
11087,"24 min. per ep."
11088,"24 min. per ep."
11089,"1 hr. 36 min."
11090,"24 min. per ep."
11091,"2 min. per ep."
11092,"24 min. per ep."
11093,"1 min. per ep."
11094,"16 min. per ep."
11095,"24 min. per ep."
11096,"9 min. per ep."
11097,"5 min. per ep."
11098,"1 min."
11099,"47 min. per ep."
11100,"5 min. per ep."
11101,"24 min."
11102,"24 min."
11103,"1 hr. 4 min."
11104,"1 hr. 23 min."
11105,"2 min."
11106,"1 min."
11107,"4 min."
11108,"59 min."
11109,"1 hr. 22 min."
11110,"23 min. per ep."
11111,"1 hr. 59 min."
11112,"12 min."
11113,"23 min. per ep."
11114,"12 min. per ep."
11115,"1 min. per ep."
11116,"6 min."
11117,"23 min. per ep."
11118,"11 min."
11119,"30 min. per ep."
11120,"31 min."
11121,"24 min. per ep."
11122,"4 min. per ep."
11123,"3 min. per ep."
11124,"24 min. per ep."
11125,"24 min. per ep."
11126,"4 min. per ep."
11127,"14 min. per ep."
11128,"1 hr. 40 min."
11129,"7 min. per ep."
11130,"24 min. per ep."
11131,"2 min. per ep."
11132,"49 min."
11133,"4 min."
11134,"1 min."
11135,"1 min."
11136,"2 min."
11137,"4 min."
11138,"15 min. per ep."
11139,"24 min. per ep."
11140,"37 sec. per ep."
11141,"3 min. per ep."
11142,"11 min."
11143,"1 hr. 36 min."
11144,"24 min. per ep."
11145,"29 min. per ep."
11146,"5 min. per ep."
11147,"1 hr. 59 min."
11148,"23 min."
11149,"48 min."
11150,"2 min."
11151,"4 min."
11152,"2 min."
11153,"2 min."
11154,"3 min."
11155,"2 min."
11156,"23 min. per ep."
11157,"24 min. per ep."
11158,"16 min. per ep."
11159,"17 min. per ep."
11160,"22 min. per ep."
11161,"22 min. per ep."
11162,"22 min. per ep."
11163,"1 min."
11164,"11 min. per ep."
11165,"30 sec."
11166,"24 min. per ep."
11167,"4 min."
11168,"8 min."
11169,"2 min. per ep."
11170,"6 min."
11171,"24 min. per ep."
11172,"4 min. per ep."
11173,"1 hr. 12 min."
11174,"5 min. per ep."
11175,"1 min. per ep."
11176,"5 min."
11177,"9 min."
11178,"21 min."
11179,"24 min. per ep."
11180,"23 min. per ep."
11181,"44 min."
11182,"2 min."
11183,"9 min."
11184,"24 min. per ep."
11185,"24 min. per ep."
11186,"24 min. per ep."
11187,"24 min. per ep."
11188,"1 min."
11189,"1 min. per ep."
11190,"10 min."
11191,"5 min."
11192,"18 min. per ep."
11193,"6 min."
11194,"1 hr. 36 min."
11195,"10 min."
11196,"2 min."
11197,"23 min. per ep."
11198,"1 hr. 43 min."
11199,"4 min. per ep."
11200,"17 min."
11201,"12 min."
11202,"1 hr. 52 min."
11203,"49 min."
11204,"3 min. per ep."
11205,"30 min."
11206,"7 min. per ep."
11207,NULL
11208,"21 min. per ep."
11209,"20 min. per ep."
11210,"24 min. per ep."
11211,"21 min."
11212,"5 min."
11213,"4 min."
11214,"23 min. per ep."
11215,"35 min."
11216,"23 min. per ep."
11217,"3 min. per ep."
11218,"11 min."
11219,"1 hr. 46 min."
11220,"4 min."
11221,"20 min."
11222,"16 min. per ep."
11223,"2 min."
11224,"1 hr. 36 min."
11225,"2 min."
11226,"2 min."
11227,"24 min. per ep."
11228,"1 min. per ep."
11229,"1 hr. 45 min."
11230,"50 min."
11231,"25 min."
11232,"5 min."
11233,"24 min. per ep."
11234,"24 min. per ep."
11235,"24 min. per ep."
11236,"12 min."
11237,"1 hr. 28 min."
11238,"12 min."
11239,"14 min."
11240,"22 min. per ep."
11241,"3 min."
11242,"5 min."
11243,"5 min. per ep."
11244,"2 min. per ep."
11245,"3 min. per ep."
11246,"5 min."
11247,"2 min. per ep."
11248,"4 min. per ep."
11249,"4 min. per ep."
11250,"1 min."
11251,"8 min. per ep."
11252,"17 min. per ep."
11253,"4 min."
11254,"3 min. per ep."
11255,"1 hr. 10 min."
11256,"3 min."
11257,"2 min."
11258,"23 min. per ep."
11259,"29 min."
11260,"24 min. per ep."
11261,"24 min. per ep."
11262,"24 min."
11263,"24 min. per ep."
11264,"24 min."
11265,"45 sec."
11266,"4 min. per ep."
11267,NULL
11268,"6 min."
11269,"23 min. per ep."
11270,"24 min. per ep."
11271,"24 min."
11272,"50 min. per ep."
11273,"46 sec."
11274,"11 min. per ep."
11275,"1 hr. 30 min."
11276,"10 min."
11277,"18 min."
11278,"20 min."
11279,"11 min."
11280,"2 min. per ep."
11281,"2 min."
11282,"22 min. per ep."
11283,"3 min."
11284,"10 sec."
11285,"20 min. per ep."
11286,"28 min. per ep."
11287,"9 min."
11288,"24 min. per ep."
11289,"4 min."
11290,"16 min. per ep."
11291,"30 sec. per ep."
11292,"4 min."
11293,"1 min."
11294,"17 min."
11295,"26 min."
11296,"3 min."
11297,"3 min."
11298,"1 min."
11299,"23 min. per ep."
11300,"4 min."
11301,"17 min."
11302,"14 min. per ep."
11303,"55 min."
11304,"1 hr. 18 min."
11305,"23 min. per ep."
11306,"2 min. per ep."
11307,NULL
11308,NULL
11309,"1 hr. 46 min."
11310,"24 min. per ep."
11311,"5 min."
11312,"12 sec."
11313,"45 sec."
11314,"1 min."
11315,"1 min."
11316,"7 sec."
11317,"15 sec."
11318,"2 min."
11319,"1 min."
11320,"49 sec."
11321,"24 min. per ep."
11322,"7 min. per ep."
11323,"1 min."
11324,"2 min."
11325,"24 min. per ep."
11326,"3 min. per ep."
11327,"1 hr. 31 min."
11328,"2 min."
11329,"14 min. per ep."
11330,"39 sec."
11331,"6 min."
11332,"4 min."
11333,"1 min."
11334,"5 min."
11335,"3 min."
11336,"1 min."
11337,"5 min."
11338,"19 min. per ep."
11339,"51 min."
11340,"23 min. per ep."
11341,"10 min."
11342,"26 min. per ep."
11343,"20 min."
11344,"24 min. per ep."
11345,"47 min."
11346,"52 sec."
11347,"24 min. per ep."
11348,"23 min."
11349,"7 min."
11350,"2 min. per ep."
11351,"30 sec."
11352,"39 sec. per ep."
11353,"3 min."
11354,"12 min. per ep."
11355,"15 sec. per ep."
11356,NULL
11357,"15 min. per ep."
11358,"24 min. per ep."
11359,"3 min. per ep."
11360,"4 min. per ep."
11361,"3 min. per ep."
11362,"3 min. per ep."
11363,"23 min."
11364,"3 min. per ep."
11365,"3 min. per ep."
11366,"3 min. per ep."
11367,"2 min."
11368,"2 min."
11369,"2 min."
11370,"30 min. per ep."
11371,"2 min."
11372,"1 hr. 15 min."
11373,"24 min. per ep."
11374,"1 min."
11375,"3 min. per ep."
11376,"5 min. per ep."
11377,"3 min. per ep."
11378,"23 min. per ep."
11379,"28 min."
11380,"3 min."
11381,"4 min."
11382,"3 min."
11383,"2 min."
11384,"3 min."
11385,"1 min. per ep."
11386,"30 sec."
11387,"24 min. per ep."
11388,"17 min. per ep."
11389,"25 min."
11390,"7 min. per ep."
11391,"24 min. per ep."
11392,"17 min. per ep."
11393,"1 min."
11394,"3 min. per ep."
11395,"16 min. per ep."
11396,"27 min."
11397,"24 min. per ep."
11398,"1 hr. 34 min."
11399,"24 min. per ep."
11400,"12 min. per ep."
11401,"24 min."
11402,"30 sec."
11403,"1 hr. 45 min."
11404,"15 min. per ep."
11405,"23 min. per ep."
11406,"3 min. per ep."
11407,"1 min. per ep."
11408,"11 min."
11409,"27 min."
11410,"30 sec."
11411,"37 min."
11412,"24 min. per ep."
11413,"9 min. per ep."
11414,"9 min. per ep."
11415,"24 min."
11416,"20 min. per ep."
11417,"2 min."
11418,"24 min. per ep."
11419,"2 min."
11420,"2 min. per ep."
11421,"19 min. per ep."
11422,"22 min. per ep."
11423,"8 min."
11424,"24 min. per ep."
11425,"23 min. per ep."
11426,"29 min."
11427,"3 min."
11428,"24 min. per ep."
11429,"8 min. per ep."
11430,"4 min. per ep."
11431,"24 min. per ep."
11432,"23 min. per ep."
11433,"2 min."
11434,"11 min. per ep."
11435,"24 min. per ep."
11436,"3 min."
11437,"28 min."
11438,"1 hr."
11439,"43 min."
11440,"9 min."
11441,"34 sec. per ep."
11442,"11 min."
11443,"1 hr. 12 min."
11444,"1 hr. 10 min."
11445,"30 min. per ep."
11446,"25 min. per ep."
11447,"4 min. per ep."
11448,"51 sec. per ep."
11449,"3 min."
11450,"2 min."
11451,"1 min."
11452,"1 min."
11453,"37 sec."
11454,"30 sec. per ep."
11455,"24 min. per ep."
11456,"25 min. per ep."
11457,"1 min. per ep."
11458,"3 min. per ep."
11459,"12 min."
11460,"4 min."
11461,"16 min. per ep."
11462,"31 min."
11463,"24 min. per ep."
11464,"22 min. per ep."
11465,NULL
11466,"7 min. per ep."
11467,"7 min. per ep."
11468,"25 min."
11469,"23 min. per ep."
11470,"13 min. per ep."
11471,"7 min."
11472,"1 min."
11473,"24 min. per ep."
11474,"5 min. per ep."
11475,"24 min. per ep."
11476,"5 min."
11477,"4 min. per ep."
11478,"11 min. per ep."
11479,"24 min. per ep."
11480,"7 min."
11481,"24 min. per ep."
11482,"15 sec."
11483,"9 min."
11484,"57 sec. per ep."
11485,"1 min. per ep."
11486,"15 sec."
11487,"40 sec. per ep."
11488,"10 sec. per ep."
11489,"30 sec. per ep."
11490,"15 sec. per ep."
11491,"15 min. per ep."
11492,"3 min."
11493,"3 min."
11494,"4 min."
11495,"4 min."
11496,"5 min."
11497,"1 hr. 49 min."
11498,"3 min."
11499,"5 min."
11500,"4 min."
11501,"6 min."
11502,"5 min."
11503,"3 min."
11504,"6 min."
11505,"4 min."
11506,"4 min."
11507,"3 min."
11508,"3 min."
11509,"1 min."
11510,"3 min."
11511,"3 min."
11512,"24 min. per ep."
11513,"24 min."
11514,"5 min."
11515,"2 min."
11516,"7 min."
11517,"5 min."
11518,"3 min."
11519,"4 min."
11520,"5 min."
11521,"2 min."
11522,"23 min. per ep."
11523,"3 min."
11524,"4 min."
11525,"2 min."
11526,"4 min."
11527,"23 min. per ep."
11528,"47 min. per ep."
11529,"1 hr. 27 min."
11530,"1 hr. 20 min."
11531,"2 min."
11532,"5 min."
11533,"24 min."
11534,"24 min. per ep."
11535,"4 min."
11536,"1 min."
11537,"5 min. per ep."
11538,"27 min."
11539,"13 min. per ep."
11540,"1 hr. 36 min."
11541,"1 hr. 36 min."
11542,"4 min."
11543,"3 min."
11544,"4 min."
11545,"2 min. per ep."
11546,"2 min. per ep."
11547,"13 min. per ep."
11548,"13 min. per ep."
11549,"13 min. per ep."
11550,"13 min. per ep."
11551,"1 hr. 37 min."
11552,"2 min."
11553,"23 min. per ep."
11554,"24 min. per ep."
11555,"3 min. per ep."
11556,"4 min. per ep."
11557,"30 sec."
11558,"43 min."
11559,"24 min. per ep."
11560,"2 min."
11561,"1 hr. 35 min."
11562,"24 min. per ep."
11563,"15 sec. per ep."
11564,"23 min. per ep."
11565,"3 min."
11566,"4 min."
11567,"4 min."
11568,"3 min."
11569,"4 min."
11570,"4 min."
11571,"3 min."
11572,"4 min."
11573,"1 min."
11574,"4 min."
11575,"6 min."
11576,"4 min."
11577,"3 min."
11578,"1 min. per ep."
11579,"5 min."
11580,"4 min."
11581,"5 min. per ep."
11582,"18 min. per ep."
11583,"23 min. per ep."
11584,"23 min. per ep."
11585,"4 min."
11586,"1 hr. 27 min."
11587,"1 hr. 27 min."
11588,"1 hr. 28 min."
11589,"18 min. per ep."
11590,"30 sec. per ep."
11591,"3 min. per ep."
11592,"24 min. per ep."
11593,"24 min."
11594,"23 min. per ep."
11595,"55 min."
11596,"5 min."
11597,"5 min. per ep."
11598,"25 min. per ep."
11599,"51 min."
11600,"1 hr. 28 min."
11601,"1 hr. 35 min."
11602,"6 min. per ep."
11603,"2 min."
11604,"13 min. per ep."
11605,"23 min. per ep."
11606,"12 min."
11607,"23 min. per ep."
11608,"1 hr. 30 min."
11609,"23 min. per ep."
11610,"23 min. per ep."
11611,"4 min. per ep."
11612,"4 min. per ep."
11613,"2 min."
11614,"23 min."
11615,NULL
11616,"1 hr. 23 min."
11617,"24 min. per ep."
11618,"10 min."
11619,"3 min."
11620,"3 min."
11621,"27 min. per ep."
11622,"32 sec. per ep."
11623,"3 min."
11624,"5 min."
11625,"24 min. per ep."
11626,"13 min. per ep."
11627,"23 min. per ep."
11628,"9 min."
11629,"1 min. per ep."
11630,"8 min."
11631,"23 min. per ep."
11632,"22 min. per ep."
11633,"22 min. per ep."
11634,"23 min."
11635,"24 min. per ep."
11636,"7 min."
11637,"2 min. per ep."
11638,"5 min."
11639,"1 min. per ep."
11640,"24 min. per ep."
11641,"24 min. per ep."
11642,"1 min. per ep."
11643,"23 min. per ep."
11644,"23 min. per ep."
11645,"19 min. per ep."
11646,"23 min. per ep."
11647,"19 min."
11648,"14 min."
11649,"23 min. per ep."
11650,"17 min."
11651,"24 min. per ep."
11652,"1 min. per ep."
11653,"5 min. per ep."
