anime_id,episodes,aired,premiered
15301,3,Jul-2015,NULL
15302,13,Nov-2015,NULL
15303,1,Aug-2016,NULL
15304,1,Mar-2009,NULL
15305,5,Feb-2011,NULL
15306,1,Feb-2011,NULL
15307,51,Apr-2019,"Spring 2019"
15308,51,Apr-2019,"Spring 2019"
15309,2,Jan-2019,NULL
15310,2,Mar-2018,NULL
15311,27,Jul-1905,NULL
15312,6,Jan-2008,NULL
15313,11,Apr-2020,NULL
15314,1,Oct-2017,NULL
15315,1,Jan-2019,NULL
15316,2,May-2019,NULL
15317,12,Apr-2019,"Spring 2019"
15318,1,Jan-2019,NULL
15319,1,Jan-2019,NULL
15320,1,Jul-2019,NULL
15321,2,May-2019,NULL
15322,12,Jul-2019,"Summer 2019"
15323,1,Jun-1973,NULL
15324,1,Apr-2014,NULL
15325,26,Apr-2019,"Spring 2019"
15326,30,Jan-2019,NULL
15327,1,Feb-1979,NULL
15328,1,Apr-1928,NULL
15329,1,Apr-2019,NULL
15330,1,Nov-2012,NULL
15331,1,Jan-2019,NULL
15332,1,Jun-1905,NULL
15333,1,Dec-2017,NULL
15334,2,Mar-2015,NULL
15335,0,Jul-1905,NULL
15336,1,Sep-2018,NULL
15337,2,Dec-2018,NULL
15338,1,Jul-2010,NULL
15339,1,Jan-2019,NULL
15340,1,Jun-1905,NULL
15341,1,Apr-2010,NULL
15342,1,Aug-2013,NULL
15343,1,NULL,NULL
15344,4,NULL,NULL
15345,1,Jul-1905,NULL
15346,1,Jul-1905,NULL
15347,1,Feb-2007,NULL
15348,1,Jul-2003,NULL
15349,1,Jul-2005,NULL
15350,7,Mar-2003,NULL
15351,1,Feb-2019,NULL
15352,0,NULL,NULL
15353,1,Jan-2019,NULL
15354,1,Jun-2018,NULL
15355,1,Aug-2018,NULL
15356,4,Jan-2019,NULL
15357,1,Sep-2016,NULL
15358,1,Mar-2019,NULL
15359,26,Aug-1976,"Summer 1976"
15360,11,Jun-1905,NULL
15361,96,Jun-1905,NULL
15362,88,Jun-1905,NULL
15363,64,Jun-1905,NULL
15364,97,Jun-1905,NULL
15365,83,Jun-1905,NULL
15366,42,Jun-1905,NULL
15367,71,Jun-1905,NULL
15368,108,Sep-2006,NULL
15369,30,Jul-2007,NULL
15370,108,Jan-2008,NULL
15371,1,Feb-2010,NULL
15372,79,Jun-2010,NULL
15373,52,Jan-2011,NULL
15374,52,Apr-2011,NULL
15375,56,Aug-2012,NULL
15376,48,Mar-2013,"Spring 2013"
15377,80,Nov-2014,NULL
15378,52,Mar-2017,"Spring 2017"
15379,40,Oct-2018,NULL
15380,1,NULL,NULL
15381,1,NULL,NULL
15382,1,Jul-1905,NULL
15383,1,Feb-2005,NULL
15384,1,NULL,NULL
15385,1,NULL,NULL
15386,4,NULL,NULL
15387,4,Feb-2019,NULL
15388,1,May-1905,NULL
15389,1,Jun-1905,NULL
15390,1,Feb-1993,NULL
15391,1,Feb-1993,NULL
15392,1,NULL,NULL
15393,1,NULL,NULL
15394,1,Jun-1905,NULL
15395,1,Jun-1905,NULL
15396,1,Sep-1994,NULL
15397,1,Sep-1994,NULL
15398,1,Jun-1905,NULL
15399,6,NULL,NULL
15400,1,Jul-2017,NULL
15401,1,Oct-2017,NULL
15402,1,Nov-2017,NULL
15403,1,Mar-2021,NULL
15404,1,NULL,NULL
15405,1,NULL,NULL
15406,1,NULL,NULL
15407,1,Feb-2016,NULL
15408,1,Jun-2014,NULL
15409,1,Aug-2017,NULL
15410,1,Apr-2017,NULL
15411,1,Dec-2016,NULL
15412,1,Jun-2021,NULL
15413,3,Apr-2019,NULL
15414,1,Aug-2014,NULL
15415,1,Aug-2014,NULL
15416,1,Apr-2014,NULL
15417,1,Nov-2014,NULL
15418,48,Oct-2019,"Fall 2019"
15419,12,Jan-2020,"Winter 2020"
15420,1,Jul-2018,NULL
15421,1,Dec-2017,NULL
15422,13,Jan-2019,NULL
15423,54,Jun-1905,NULL
15424,12,Jul-1905,NULL
15425,60,Feb-2019,NULL
15426,12,Jul-1905,NULL
15427,12,Oct-2019,"Fall 2019"
15428,12,Oct-2019,"Fall 2019"
15429,23,Oct-2019,"Fall 2019"
15430,4,Jul-2018,NULL
15431,12,Jul-2019,"Summer 2019"
15432,12,Jul-2019,"Summer 2019"
15433,1,Jan-2014,NULL
15434,1,May-2013,NULL
15435,1,Jul-2015,NULL
15436,1,Mar-2015,NULL
15437,1,Oct-2016,NULL
15438,0,Feb-2019,NULL
15439,1,Oct-2006,NULL
15440,1,Oct-2013,NULL
15441,1,Mar-2012,NULL
15442,1,Jun-1905,NULL
15443,1,Feb-2019,NULL
15444,1,Aug-1978,NULL
15445,1,Aug-1980,NULL
15446,1,Apr-1982,NULL
15447,1,Aug-2018,NULL
15448,1,Jul-2017,NULL
15449,1,Mar-2014,NULL
15450,1,Jun-2018,NULL
15451,1,Jan-2014,NULL
15452,12,Jul-2019,"Summer 2019"
15453,0,Feb-2019,NULL
15454,1,Jun-2018,NULL
15455,1,Feb-2019,NULL
15456,1,Feb-1971,NULL
15457,1,NULL,NULL
15458,1,Jun-1905,NULL
15459,1,Jun-1997,NULL
15460,1,Jun-1905,NULL
15461,16,Jan-2019,NULL
15462,12,Dec-2017,NULL
15463,1,Aug-2019,NULL
15464,1,Feb-2019,NULL
15465,1,Nov-2017,NULL
15466,2,Jun-2018,NULL
15467,14,May-2019,"Spring 2019"
15468,1,Dec-2018,NULL
15469,0,Jul-2021,"Summer 2021"
15470,2,Apr-2019,NULL
15471,1,Nov-2019,NULL
15472,2,Jul-2010,NULL
15473,1,Oct-2014,NULL
15474,1,Jun-1905,NULL
15475,1,Jun-1905,NULL
15476,1,Apr-1992,NULL
15477,1,Jun-1905,NULL
15478,1,Feb-2019,NULL
15479,2,Apr-2016,NULL
15480,1,Jun-1905,NULL
15481,1,Jun-1905,NULL
15482,1,Jun-1905,NULL
15483,1,Jun-1905,NULL
15484,1,Jun-1905,NULL
15485,1,Dec-2004,NULL
15486,1,Jun-1905,NULL
15487,1,Jul-1990,NULL
15488,1,Apr-2019,NULL
15489,1,Feb-2012,NULL
15490,1,Aug-2019,NULL
15491,1,Jul-2017,NULL
15492,36,Apr-2019,"Spring 2019"
15493,1,Sep-2010,NULL
15494,1,Nov-2012,NULL
15495,52,Apr-2019,"Spring 2019"
15496,1,Jun-2003,NULL
15497,1,Jun-1905,NULL
15498,1,Oct-2007,NULL
15499,1,May-2008,NULL
15500,1,Jun-2011,NULL
15501,13,Apr-2020,"Spring 2020"
15502,1,Mar-2008,NULL
15503,1,Oct-2008,NULL
15504,1,Jun-2004,NULL
15505,1,Dec-2008,NULL
15506,1,Mar-2009,NULL
15507,13,Apr-2020,NULL
15508,0,Jul-2019,NULL
15509,1,Nov-2009,NULL
15510,1,Sep-2009,NULL
15511,1,Jun-1905,NULL
15512,1,Jun-1905,NULL
15513,1,Jun-1905,NULL
15514,1,Jun-1905,NULL
15515,1,Jul-2017,NULL
15516,1,Aug-2017,NULL
15517,1,May-2007,NULL
15518,11,Jan-2007,NULL
15519,1,Apr-2017,NULL
15520,1,Oct-2016,NULL
15521,1,Mar-2014,NULL
15522,1,May-2015,NULL
15523,12,Jul-2019,"Summer 2019"
15524,3,Mar-2019,NULL
15525,12,Jul-2019,"Summer 2019"
15526,1,Jul-2005,NULL
15527,4,Feb-2012,NULL
15528,1,Jun-1905,NULL
15529,1,Jun-1905,NULL
15530,2,Dec-2005,NULL
15531,1,Jul-2005,NULL
15532,1,Feb-2019,NULL
15533,1,Dec-2017,NULL
15534,8,Apr-2019,"Spring 2019"
15535,7,Mar-2019,NULL
15536,1,Jun-1905,NULL
15537,2,Sep-1994,NULL
15538,2,Sep-1990,NULL
15539,1,Jun-1905,NULL
15540,1,Jun-1905,NULL
15541,1,Jun-1905,NULL
15542,2,May-2019,NULL
15543,1,Jun-1905,NULL
15544,1,Jun-1905,NULL
15545,1,Jun-1905,NULL
15546,21,Oct-2019,"Fall 2019"
15547,32,Apr-2019,"Spring 2019"
15548,1,Jun-1905,NULL
15549,1,Jun-1999,NULL
15550,1,Jul-1999,NULL
15551,1,Jun-1905,NULL
15552,1,May-2004,NULL
15553,1,Sep-2005,NULL
15554,1,Aug-2017,NULL
15555,0,Feb-2019,NULL
15556,1,NULL,NULL
15557,1,NULL,NULL
15558,2,Jun-1905,NULL
15559,2,Jun-1905,NULL
15560,1,Feb-1997,NULL
15561,1,Dec-1995,NULL
15562,1,Jun-1905,NULL
15563,1,NULL,NULL
15564,1,Jun-1905,NULL
15565,1,Feb-1995,NULL
15566,1,Jun-1905,NULL
15567,1,NULL,NULL
15568,12,Feb-2019,NULL
15569,1,Jun-1905,NULL
15570,1,Nov-2019,NULL
15571,1,Sep-1997,NULL
15572,1,Dec-2013,NULL
15573,12,Jan-2020,"Winter 2020"
15574,2,May-2019,NULL
15575,1,Sep-2018,NULL
15576,1,Aug-2018,NULL
15577,1,Jul-2018,NULL
15578,1,Sep-2017,NULL
15579,2,Feb-2019,NULL
15580,1,NULL,NULL
15581,1,NULL,NULL
15582,1,NULL,NULL
15583,1,Jun-1905,NULL
15584,1,Jun-1905,NULL
15585,1,NULL,NULL
15586,1,May-1905,NULL
15587,1,Jun-1905,NULL
15588,40,Jan-2019,NULL
15589,1,Apr-2019,NULL
15590,1,Mar-2019,NULL
15591,2,Sep-2018,NULL
15592,1,Feb-2019,NULL
15593,7,Aug-2018,NULL
15594,13,Jul-2019,"Summer 2019"
15595,12,Sep-2018,NULL
15596,13,Jun-2019,NULL
15597,1,Jun-1905,NULL
15598,1,Jun-1905,NULL
15599,1,Jun-1905,NULL
15600,1,Mar-2018,NULL
15601,2,Mar-2019,NULL
15602,13,Mar-2019,NULL
15603,1,Apr-2019,NULL
15604,1,Apr-2019,NULL
15605,4,May-2018,NULL
15606,1,Jul-1905,NULL
15607,78,Oct-1969,"Fall 1969"
15608,1,May-1905,NULL
15609,1,Jun-2017,NULL
15610,1,May-1905,NULL
15611,1,May-1905,NULL
15612,1,May-1905,NULL
15613,12,Jul-2019,"Summer 2019"
15614,24,Apr-2019,"Spring 2019"
15615,13,Apr-2020,"Spring 2020"
15616,1,May-2017,NULL
15617,1,Dec-2017,NULL
15618,4,May-2019,NULL
15619,14,Oct-2019,"Fall 2019"
15620,12,Apr-2020,"Spring 2020"
15621,1,Jan-2020,NULL
15622,0,May-2019,NULL
15623,0,NULL,NULL
15624,0,NULL,NULL
15625,1,Jun-1905,NULL
15626,1,Jan-2008,NULL
15627,7,Oct-2018,NULL
15628,1,May-2017,NULL
15629,1,May-2019,NULL
15630,1,Mar-2018,NULL
15631,1,Apr-2015,NULL
15632,1,Jan-2021,NULL
15633,1,May-2019,NULL
15634,1,Jun-1905,NULL
15635,0,Jul-1905,NULL
15636,1,Mar-2019,NULL
15637,8,Oct-2019,"Fall 2019"
15638,1,Sep-2019,NULL
15639,1,Mar-2019,NULL
15640,1,Feb-1974,NULL
15641,1,Jul-1905,NULL
15642,1,Jun-1905,NULL
15643,1,Jun-1905,NULL
15644,1,Jun-1905,NULL
15645,1,Jun-1905,NULL
15646,1,Jun-1905,NULL
15647,25,Oct-2019,"Fall 2019"
15648,1,Jun-1905,NULL
15649,1,Feb-2018,NULL
15650,1,Feb-2013,NULL
15651,1,Jun-2006,NULL
15652,1,Sep-2011,NULL
15653,0,Jul-1905,NULL
15654,7,Sep-2020,NULL
15655,12,Oct-2019,"Fall 2019"
15656,2,Jun-2019,NULL
15657,12,Jul-2019,"Summer 2019"
15658,40,Apr-2019,"Spring 2019"
15659,1,Dec-2019,NULL
15660,2,Jul-2019,NULL
15661,12,Jan-2020,NULL
15662,11,Jul-2019,"Summer 2019"
15663,12,Jan-2020,"Winter 2020"
15664,11,Jan-2021,"Winter 2021"
15665,1,Jul-1905,NULL
15666,3,Sep-2019,NULL
15667,12,Oct-2019,"Fall 2019"
15668,1,Jul-1905,NULL
15669,1,Jul-1905,NULL
15670,1,Jul-1905,NULL
15671,1,Nov-2019,NULL
15672,0,Feb-2019,NULL
15673,12,Jul-2020,"Summer 2020"
15674,1,Jul-2016,NULL
15675,12,Jan-2021,"Winter 2021"
15676,13,Jun-2020,NULL
15677,0,Mar-2019,NULL
15678,1,Mar-2019,NULL
15679,4,Mar-2019,NULL
15680,1,Mar-2019,NULL
15681,1,Dec-2019,NULL
15682,1,Nov-2018,NULL
15683,12,Oct-2019,"Fall 2019"
15684,1,Dec-2017,NULL
15685,1,Oct-2019,NULL
15686,9,Oct-2019,"Fall 2019"
15687,13,Mar-2019,"Spring 2019"
15688,12,Nov-2019,NULL
15689,12,Jan-2020,"Winter 2020"
15690,1,Feb-2020,NULL
15691,24,Apr-2019,"Spring 2019"
15692,12,Apr-2020,"Spring 2020"
15693,12,Jan-2020,"Winter 2020"
15694,1,Oct-2019,NULL
15695,1,Nov-2020,NULL
15696,8,Jan-2021,"Winter 2021"
15697,13,Jul-2020,"Summer 2020"
15698,26,Mar-2019,NULL
15699,12,Apr-2019,NULL
15700,12,Oct-2019,"Fall 2019"
15701,2,May-2019,NULL
15702,13,Apr-2019,"Spring 2019"
15703,12,Oct-2019,"Fall 2019"
15704,5,Oct-2018,NULL
15705,1,Apr-2019,NULL
15706,1,Mar-2019,NULL
15707,12,Oct-2020,"Fall 2020"
15708,1,Feb-2020,NULL
15709,0,Mar-2019,NULL
15710,1,Mar-2019,NULL
15711,11,Jan-2021,"Winter 2021"
15712,1,Mar-2019,NULL
15713,1,Sep-2019,NULL
15714,12,Jul-2019,"Summer 2019"
15715,10,Mar-2019,NULL
15716,50,Apr-2019,"Spring 2019"
15717,1,Mar-2019,NULL
15718,1,Jun-1905,NULL
15719,1,Nov-2003,NULL
15720,1,May-1905,NULL
15721,1,NULL,NULL
15722,26,Sep-2019,"Fall 2019"
15723,3,Mar-2019,NULL
15724,50,Jun-1905,NULL
15725,26,Apr-2019,"Spring 2019"
15726,1,Jul-2019,NULL
15727,1,Jun-2019,NULL
15728,26,Jul-2019,NULL
15729,1,Nov-2018,NULL
15730,0,Apr-2019,NULL
15731,1,Sep-2019,NULL
15732,1,Apr-2019,NULL
15733,0,Apr-2019,NULL
15734,7,Apr-2019,NULL
15735,1,Apr-2019,NULL
15736,0,Mar-2019,NULL
15737,4,May-2019,NULL
15738,26,Apr-2019,"Spring 2019"
15739,12,Apr-2019,"Spring 2019"
15740,3,Mar-2019,NULL
15741,6,Jul-2019,NULL
15742,12,Jul-2019,NULL
15743,12,Jun-2019,NULL
15744,12,Apr-2019,NULL
15745,40,Jan-2019,"Winter 2019"
15746,0,Jun-2019,NULL
15747,13,Oct-2020,"Fall 2020"
15748,1,Apr-2019,NULL
15749,1,Apr-2019,NULL
15750,26,Sep-2011,NULL
15751,26,Jul-1905,NULL
15752,1,Dec-2019,NULL
15753,1,Jan-2018,NULL
15754,32,Jul-1905,NULL
15755,1,Jul-2017,NULL
15756,3,Apr-2019,NULL
15757,1,Nov-2017,NULL
15758,12,Apr-2019,"Spring 2019"
15759,1,Nov-2016,NULL
15760,24,Oct-2019,"Fall 2019"
15761,1,Jul-1905,NULL
15762,1,Jul-1905,NULL
15763,6,Oct-2019,NULL
15764,1,Feb-2019,NULL
15765,1,Feb-2017,NULL
15766,4,Apr-2019,NULL
15767,6,Oct-2016,NULL
15768,12,Apr-2020,"Spring 2020"
15769,3,Mar-2019,NULL
15770,1,May-2014,NULL
15771,1,Jan-2019,NULL
15772,1,Oct-2010,NULL
15773,20,Dec-2017,NULL
15774,1,Apr-2019,NULL
15775,1,NULL,NULL
15776,0,Jan-2021,"Winter 2021"
15777,4,May-2021,NULL
15778,12,Apr-2020,"Spring 2020"
15779,1,Aug-2018,NULL
15780,2,Apr-2019,NULL
15781,1,Feb-2020,NULL
15782,16,May-2020,NULL
15783,1,May-2006,NULL
15784,1,Sep-2019,NULL
15785,1,Sep-2020,NULL
15786,18,Sep-2017,NULL
15787,1,NULL,NULL
15788,2,Jun-1905,NULL
15789,1,Jun-2017,NULL
15790,1,Feb-2020,NULL
15791,1,Apr-2019,NULL
15792,1,NULL,NULL
15793,1,Apr-2021,NULL
15794,1,Aug-2013,NULL
15795,20,Dec-2018,NULL
15796,1,Apr-2019,NULL
15797,3,Apr-2015,NULL
15798,1,Jun-1905,NULL
15799,1,Oct-2014,NULL
15800,1,Oct-2018,NULL
15801,12,Jan-2021,"Winter 2021"
15802,1,Apr-2019,NULL
15803,1,Oct-2006,NULL
15804,12,Oct-2020,"Fall 2020"
15805,12,Jan-2020,"Winter 2020"
15806,1,May-2019,NULL
15807,0,Jul-2019,NULL
15808,4,Jul-2019,NULL
15809,104,Apr-2019,"Spring 2019"
15810,12,Oct-2019,"Fall 2019"
15811,2,Sep-2019,NULL
15812,2,Aug-2019,NULL
15813,1,Jan-1993,NULL
15814,24,Oct-2019,NULL
15815,12,Jan-2021,"Winter 2021"
15816,1,Dec-2005,NULL
15817,12,Oct-2019,"Fall 2019"
15818,1,May-2019,NULL
15819,1,May-2019,NULL
15820,1,Nov-2019,NULL
15821,40,Sep-2018,"Fall 2018"
15822,30,Apr-2019,NULL
15823,1,May-2019,NULL
15824,1,Nov-2003,NULL
15825,1,Feb-2019,NULL
15826,1,Jul-2017,NULL
15827,13,Jul-2019,"Summer 2019"
15828,0,May-2019,NULL
15829,1,May-2019,NULL
15830,1,Aug-2018,NULL
15831,2,May-2019,NULL
15832,1,Dec-2019,NULL
15833,20,Nov-2019,NULL
15834,12,Dec-2019,NULL
15835,1,Nov-2011,NULL
15836,1,Jun-2018,NULL
15837,1,Apr-2009,NULL
15838,1,Aug-2003,NULL
15839,1,Apr-2004,NULL
15840,1,Mar-2019,NULL
15841,0,Feb-2018,NULL
15842,1,Jun-2005,NULL
15843,1,Apr-2016,NULL
15844,1,Sep-2011,NULL
15845,1,Dec-1964,NULL
15846,1,May-2019,NULL
15847,1,Jul-1972,NULL
15848,1,Feb-1975,NULL
15849,1,Jun-2016,NULL
15850,1,Aug-1982,NULL
15851,1,Aug-1984,NULL
15852,1,Jun-1983,NULL
15853,1,Oct-1983,NULL
15854,1,Nov-2013,NULL
15855,1,Dec-1986,NULL
15856,1,Dec-1987,NULL
15857,0,Jul-1905,NULL
15858,0,NULL,NULL
15859,1,Apr-1989,NULL
15860,1,Dec-1990,NULL
15861,1,Jun-2000,NULL
15862,1,Apr-1993,NULL
15863,0,NULL,NULL
15864,5,Jul-2019,NULL
15865,1,Apr-1994,NULL
15866,1,Apr-1996,NULL
15867,40,Apr-2019,NULL
15868,1,Oct-1996,NULL
15869,1,Feb-1998,NULL
15870,0,NULL,NULL
15871,52,Oct-2017,"Fall 2017"
15872,1,Apr-1999,NULL
15873,1,Jun-2001,NULL
15874,1,Oct-2018,NULL
15875,1,Feb-2002,NULL
15876,1,Feb-2008,NULL
15877,1,Oct-2013,NULL
15878,1,Aug-2016,NULL
15879,1,Nov-2019,NULL
15880,13,NULL,NULL
15881,52,Jun-2003,"Summer 2003"
15882,1,Jul-1905,NULL
15883,1,Jan-2014,NULL
15884,12,Oct-2019,"Fall 2019"
15885,11,Jan-2020,"Winter 2020"
15886,1,Nov-2018,NULL
15887,1,Nov-2014,NULL
15888,12,Jul-2020,"Summer 2020"
15889,1,Oct-2018,NULL
15890,12,Oct-2019,"Fall 2019"
15891,12,Jan-2020,"Winter 2020"
15892,1,Jun-2019,NULL
15893,8,Jul-2019,"Summer 2019"
15894,12,Apr-2020,"Spring 2020"
15895,1,Dec-2019,NULL
15896,2,Sep-2019,NULL
15897,1,May-2019,NULL
15898,5,Jul-2019,"Summer 2019"
15899,6,Jul-2019,"Summer 2019"
15900,1,Oct-2019,NULL
15901,12,Jan-2020,"Winter 2020"
15902,1,Jun-2019,NULL
15903,12,Dec-2020,"Winter 2021"
15904,1,May-2019,NULL
15905,4,Oct-2018,NULL
15906,5,Jun-2019,NULL
15907,1,Sep-2019,NULL
15908,1,Sep-2013,NULL
15909,1,Nov-2013,NULL
15910,1,Jul-2019,NULL
15911,1,Jul-2015,NULL
15912,1,Dec-2018,NULL
15913,1,Mar-2019,NULL
15914,1,Jan-2011,NULL
15915,13,Oct-2019,"Fall 2019"
15916,12,May-2020,NULL
15917,40,Feb-2019,NULL
15918,12,Jan-2020,"Winter 2020"
15919,8,Jun-2019,NULL
15920,10,Oct-2016,NULL
15921,1,Apr-2019,NULL
15922,4,Mar-2019,NULL
15923,1,NULL,NULL
15924,0,Mar-2020,NULL
15925,0,Nov-2019,NULL
15926,1,Jan-2021,NULL
15927,16,Dec-2020,"Winter 2021"
15928,0,May-2019,NULL
15929,1,Apr-2019,NULL
15930,8,Jul-2019,NULL
15931,1,Jul-2019,NULL
15932,0,Jun-2019,NULL
15933,1,Mar-2020,NULL
15934,1,Mar-2020,NULL
15935,1,Mar-2020,NULL
15936,26,Jul-2019,"Summer 2019"
15937,2,Nov-2011,NULL
15938,1,Aug-2020,NULL
15939,25,Apr-2020,"Spring 2020"
15940,13,Jan-2020,"Winter 2020"
15941,2,Nov-2019,NULL
15942,23,Jun-2020,NULL
15943,0,NULL,NULL
15944,1,NULL,NULL
15945,12,Jul-2020,"Summer 2020"
15946,1,Dec-1976,NULL
15947,1,Oct-2016,NULL
15948,12,Oct-2020,"Fall 2020"
15949,12,Apr-2020,NULL
15950,30,May-2019,NULL
15951,1,Jul-2019,NULL
15952,1,Jul-2019,NULL
15953,2,May-2020,NULL
15954,12,Jul-2020,"Summer 2020"
15955,12,Jul-2020,"Summer 2020"
15956,1,Jul-2019,NULL
15957,1,Mar-2000,NULL
15958,1,Aug-2019,NULL
15959,1,Dec-2019,NULL
15960,2,Dec-2019,NULL
15961,12,Oct-2020,"Fall 2020"
15962,51,Apr-2012,"Spring 2012"
15963,7,Oct-2017,NULL
15964,0,Oct-2017,"Fall 2017"
15965,23,Nov-2017,"Fall 2017"
15966,52,Aug-2015,"Summer 2015"
15967,40,Apr-2017,"Spring 2017"
15968,6,Feb-2020,NULL
15969,10,Jun-2019,NULL
15970,1,Mar-2020,NULL
15971,6,Aug-2019,NULL
15972,1,Feb-2002,NULL
15973,1,Apr-2007,NULL
15974,1,Oct-2014,NULL
15975,3,Nov-2019,NULL
15976,1,Jul-2019,NULL
15977,1,Dec-2008,NULL
15978,13,Jun-2019,NULL
15979,24,Jan-2020,NULL
15980,2,Dec-2017,NULL
15981,12,Apr-2020,"Spring 2020"
15982,0,Jan-2020,"Winter 2020"
15983,1,Aug-2013,NULL
15984,1,Mar-2019,NULL
15985,12,Jan-2020,"Winter 2020"
15986,10,Jan-2020,"Winter 2020"
15987,1,Jan-2014,NULL
15988,1,May-2019,NULL
15989,0,Jul-2019,NULL
15990,5,Jul-2019,NULL
15991,1,Jun-2019,NULL
15992,0,Apr-2020,"Spring 2020"
15993,1,Jul-2019,NULL
15994,12,Jan-2020,"Winter 2020"
15995,24,Jul-2019,NULL
15996,2,Jul-2019,NULL
15997,2,Jul-2018,NULL
15998,9,Aug-2019,NULL
15999,0,Jul-2018,NULL
16000,1,Jul-2019,NULL
16001,1,Jul-2019,NULL
16002,1,Feb-2018,NULL
16003,1,Sep-2015,NULL
16004,1,Jul-2019,NULL
16005,1,Jun-1905,NULL
16006,12,Apr-2020,"Spring 2020"
16007,50,Oct-2019,"Fall 2019"
16008,31,Aug-2019,"Summer 2019"
16009,1,Jan-2015,NULL
16010,1,May-2019,NULL
16011,0,Apr-2021,"Spring 2021"
16012,1,Aug-2019,NULL
16013,12,Oct-2019,NULL
16014,1,May-2019,NULL
16015,1,Aug-2019,NULL
16016,1,Jul-2019,NULL
16017,1,Jul-2019,NULL
16018,0,Jun-2019,NULL
16019,13,Oct-2019,NULL
16020,1,Jul-2011,NULL
16021,12,Oct-2019,"Fall 2019"
16022,12,Oct-2019,"Fall 2019"
16023,1,Aug-2019,NULL
16024,1,Apr-2017,NULL
16025,1,Feb-2015,NULL
16026,1,Apr-2017,NULL
16027,1,Aug-2019,NULL
16028,13,Apr-2020,NULL
16029,1,Sep-2015,NULL
16030,1,Aug-2019,NULL
16031,1,Sep-2019,NULL
16032,1,Oct-2019,NULL
16033,10,Aug-2020,NULL
16034,1,Jul-2019,NULL
16035,13,Apr-2020,"Spring 2020"
16036,1,Aug-2019,NULL
16037,3,Jul-2019,NULL
16038,13,Oct-2019,"Fall 2019"
16039,12,Jan-2020,"Winter 2020"
16040,12,Aug-2019,NULL
16041,1,May-1986,NULL
16042,1,Aug-2019,NULL
16043,1,Aug-2019,NULL
16044,1,NULL,NULL
16045,2,NULL,NULL
16046,1,Sep-2019,NULL
16047,1,Sep-2018,NULL
16048,26,Nov-2018,"Fall 2018"
16049,1,Sep-2002,NULL
16050,1,Aug-2003,NULL
16051,1,Nov-2017,NULL
16052,8,Oct-2019,"Fall 2019"
16053,1,Sep-2016,NULL
16054,12,Aug-2019,NULL
16055,2,Jan-2020,NULL
16056,25,Oct-2019,"Fall 2019"
16057,3,Oct-2020,NULL
16058,12,Oct-2019,NULL
16059,12,Oct-2020,"Fall 2020"
16060,54,Oct-2007,"Fall 2007"
16061,1,Oct-2019,NULL
16062,1,May-2019,NULL
16063,1,Apr-2019,NULL
16064,1,Mar-2019,NULL
16065,1,Jun-1905,NULL
16066,1,Aug-2019,NULL
16067,1,Aug-2019,NULL
16068,1,Aug-2019,NULL
16069,1,Aug-2019,NULL
16070,3,Sep-2019,NULL
16071,1,Feb-2014,NULL
16072,1,Feb-2019,NULL
16073,20,Mar-2005,"Spring 2005"
16074,1,Apr-1995,NULL
16075,1,Apr-2000,NULL
16076,1,Mar-2012,NULL
16077,0,Sep-2019,NULL
16078,1,Aug-2019,NULL
16079,1,May-2019,NULL
16080,1,Feb-2020,NULL
16081,2,Dec-2019,NULL
16082,0,Aug-2019,NULL
16083,12,Oct-2019,"Fall 2019"
16084,9,Dec-2020,NULL
16085,2,Aug-2019,NULL
16086,0,Apr-2020,"Spring 2020"
16087,1,Sep-2020,NULL
16088,1,Jan-2020,NULL
16089,1,Jan-2020,NULL
16090,4,Jul-1905,NULL
16091,1,Apr-2017,NULL
16092,1,Oct-2019,NULL
16093,2,Nov-2019,NULL
16094,1,Nov-2019,NULL
16095,1,Aug-2015,NULL
16096,1,Jun-1905,NULL
16097,1,NULL,NULL
16098,5,Aug-2019,NULL
16099,1,Aug-2019,NULL
16100,1,NULL,NULL
16101,1,NULL,NULL
16102,1,Jun-1905,NULL
16103,1,Jun-1905,NULL
16104,1,NULL,NULL
16105,1,Jun-1905,NULL
16106,0,Nov-2019,"Fall 2019"
16107,1,Aug-2019,NULL
16108,1,Jun-2019,NULL
16109,0,Jul-1905,NULL
16110,0,NULL,NULL
16111,12,Apr-2020,"Spring 2020"
16112,12,Oct-2020,"Fall 2020"
16113,1,Sep-2019,NULL
16114,1,Sep-2019,NULL
16115,1,May-2019,NULL
16116,1,Sep-2016,NULL
16117,10,Apr-2005,NULL
16118,1,Jul-1905,NULL
16119,52,Oct-2019,"Fall 2019"
16120,52,Oct-2019,"Fall 2019"
16121,4,Sep-2019,NULL
16122,10,Mar-2020,NULL
16123,1,Nov-2017,NULL
16124,1,Jun-2019,NULL
16125,1,Aug-2019,NULL
16126,8,Nov-2015,NULL
16127,1,Apr-2014,NULL
16128,2,Nov-2012,NULL
16129,1,Aug-2011,NULL
16130,1,Aug-2019,NULL
16131,1,NULL,NULL
16132,12,Jan-2020,"Winter 2020"
16133,0,Sep-2018,NULL
16134,1,Sep-2019,NULL
16135,12,Oct-2020,"Fall 2020"
16136,0,Nov-2019,NULL
16137,1,Dec-2019,NULL
16138,12,Apr-2020,"Spring 2020"
16139,1,Sep-2019,NULL
16140,16,Jun-2007,"Summer 2007"
16141,16,Jun-2008,"Summer 2008"
16142,16,Jun-2009,"Summer 2009"
16143,1,Aug-2019,NULL
