anime_id,score_10,score_9,score_8,score_7,score_6,score_5,score_4,score_3,score_2,score_1
524,6205,9801,12586,6254,1714,535,141,59,32,120
525,117,162,349,712,665,377,182,70,48,36
526,451,692,1360,1447,684,273,101,24,24,19
527,291,432,1281,2205,1274,701,235,86,37,22
528,40,30,104,211,189,109,39,14,10,5
529,796,1246,3073,5181,3968,2053,910,374,170,109
530,1105,1507,2644,3754,2969,1740,1048,548,411,292
531,2296,4496,9389,10249,4799,2053,752,256,111,75
532,348,778,2140,3118,1473,617,157,62,22,22
533,2715,4838,8969,8717,3686,1852,593,220,101,103
534,586,1324,3081,4154,2183,1159,347,117,48,38
535,1530,2677,4023,2953,1141,468,179,66,31,30
536,6381,11407,18187,13046,5051,2131,826,288,131,113
537,18,46,99,263,275,172,94,39,22,12
538,41375,47405,48056,25557,8027,2985,1002,316,161,397
539,973,1552,3065,3663,1765,842,270,101,53,30
540,27,42,96,185,233,185,128,70,34,21
541,508,771,1913,3935,3490,2056,965,407,251,144
542,110,129,274,520,542,345,207,114,60,42
543,79553,69811,61996,30066,11694,4975,2350,953,539,845
544,982,1435,2773,4132,2631,1470,637,267,155,98
545,256,261,561,743,556,347,130,57,36,49
546,165,256,593,908,869,596,333,181,101,52
547,448,469,828,638,311,146,61,35,23,25
548,2538,4819,7793,6705,3100,1494,617,226,96,83
549,24575,31449,37858,22512,7306,2539,698,220,105,198
550,1741,2990,5667,5856,2741,1199,413,151,96,70
551,4687,7161,11827,10901,5476,2585,998,398,220,133
552,264,339,685,1446,1431,1109,535,367,256,147
553,2130,1810,2201,1830,746,353,134,61,36,36
554,388,686,1694,3154,2496,1380,531,225,105,58
555,1322,2087,4823,8567,7156,4556,2062,1013,549,349
556,47,48,113,147,101,57,9,11,7,4
557,912,1763,2908,2687,1347,722,266,128,51,50
558,3335,3129,6460,11881,9383,5289,1735,643,333,257
559,330,455,1000,1663,1078,624,214,84,38,24
560,1843,2629,4635,7277,4757,2463,752,299,143,123
561,14786,21126,34736,30276,11614,4113,1103,333,121,128
562,297,440,758,1067,617,400,158,62,39,24
563,37,67,233,497,409,232,66,24,11,9
564,132,142,296,557,663,732,511,410,414,493
565,3368,4352,7060,7278,3972,2012,842,395,280,324
566,27,41,91,201,166,73,34,17,11,4
567,946,1217,2627,4304,2739,1543,470,176,78,66
568,200,377,705,1011,557,330,92,37,17,16
569,108,157,293,480,366,218,110,53,36,26
570,245,484,1016,1511,751,402,118,39,20,14
571,95,132,292,425,300,180,53,22,16,11
572,103,170,361,707,602,380,149,70,33,20
573,537,881,1740,2182,1173,599,251,93,62,41
574,379,569,1100,2207,1905,1305,709,392,230,179
575,25,17,36,93,145,114,71,43,28,22
576,65,124,285,594,472,300,92,41,20,20
577,152,179,380,496,285,177,75,28,18,13
578,70,119,302,631,516,349,168,69,42,40
579,294,391,854,1406,1042,631,282,128,70,48
580,44,62,105,149,137,91,20,13,13,6
581,6018,9140,15238,14028,5827,2360,915,371,201,151
582,742,1340,2792,4165,2856,1721,907,395,255,154
583,27,43,138,350,417,382,209,95,59,37
584,429,776,1735,2620,1328,687,243,90,61,42
585,402,600,1248,1823,1171,667,271,84,52,32
586,151,258,489,863,701,441,176,75,47,24
587,80,93,187,328,238,163,74,28,14,12
588,377,416,877,1597,1577,1248,775,389,327,227
589,24,24,71,153,196,175,84,69,38,35
590,125,156,395,685,502,334,130,50,24,20
591,7610,10874,13165,6922,2037,748,191,96,53,127
592,155,335,721,972,525,263,85,34,7,13
593,112,226,590,874,614,370,130,38,22,14
594,323,526,1203,1710,882,398,116,45,21,14
595,153,224,531,826,477,248,80,33,14,12
596,290,415,812,977,477,217,81,35,16,21
597,2120,3390,6131,6406,3858,1962,1020,421,348,404
598,249,521,1176,1989,1410,834,367,166,81,46
599,182,326,761,1131,695,361,145,47,47,28
600,425,669,1355,2285,1740,1064,474,212,132,80
601,523,774,1687,2954,1775,904,301,142,70,46
602,530,803,1693,2941,1804,872,306,134,73,50
603,1695,2543,4373,3797,1455,614,168,65,22,36
604,1472,2375,3858,2479,731,248,61,19,9,19
605,58,119,230,403,292,194,75,21,11,10
606,46,65,127,260,228,157,77,41,16,11
607,107,101,286,627,618,432,182,80,57,44
608,468,753,1738,2841,2026,1031,431,160,88,62
609,753,1666,4075,4853,2235,949,226,90,28,22
610,799,879,1567,2684,2761,1894,1107,568,479,394
611,271,454,1026,1346,674,310,91,33,20,14
612,295,465,899,1107,563,236,61,19,15,13
613,113,156,312,385,191,119,27,8,4,3
614,204,335,664,810,441,207,54,14,15,8
615,1899,3016,5722,6082,3076,1495,537,212,112,83
616,4362,7910,11749,7760,2826,1063,370,149,73,101
617,1210,2125,4278,6342,3656,1879,565,217,87,87
618,51,78,155,313,270,169,57,24,7,12
619,46,63,134,220,253,160,88,28,28,19
620,1585,1716,3144,4381,2259,1126,292,95,71,86
621,2746,2601,4933,6877,4068,1913,696,282,108,182
622,4022,3962,7334,8778,4717,2026,800,330,143,297
623,1040,1617,3655,5736,4286,2560,1167,532,300,248
624,213,189,466,1005,1181,948,587,335,224,199
625,150,238,568,1112,1226,859,419,187,100,61
626,951,1500,3071,4779,3193,1870,811,348,199,134
627,132,238,378,661,592,361,169,80,48,24
628,343,512,1066,1556,1018,479,168,71,59,31
629,42,24,63,157,174,221,151,77,85,67
630,24,20,51,125,162,134,81,32,22,14
631,26,33,65,176,156,99,39,11,9,6
632,228,444,963,1273,672,391,132,57,15,23
633,90,140,344,606,445,268,101,32,26,16
634,17,11,37,98,140,216,106,75,49,34
635,322,386,735,1384,1139,749,287,131,107,59
636,42,40,99,254,177,128,54,16,17,8
637,107,145,276,546,454,305,92,45,36,22
638,132,177,447,747,644,371,213,100,54,36
639,42,39,91,232,217,153,77,26,29,11
640,4706,5838,10678,16391,11051,6744,2321,903,515,316
641,449,665,1469,2193,1711,1003,443,217,98,57
642,207,297,528,818,528,300,101,44,21,16
643,784,1124,2269,3071,1809,967,372,126,58,59
644,281,463,861,779,413,198,73,35,17,19
645,34,15,51,97,127,108,78,33,11,26
646,73,120,335,740,731,472,210,71,56,46
647,532,945,2019,2979,2083,1209,501,229,122,98
648,85,103,260,527,654,573,293,169,114,70
649,2524,3947,7797,9051,3782,1713,476,165,83,65
650,339,428,935,1606,1116,619,239,104,57,52
651,19,22,41,113,138,191,144,107,113,79
652,126,199,551,1056,812,489,199,81,51,29
653,49,67,184,413,336,207,75,22,16,7
654,265,250,467,445,227,96,36,13,4,10
655,1069,1355,2384,2040,908,426,140,63,25,33
656,3011,7069,14411,15504,7416,3224,975,369,177,158
657,76,121,220,392,265,148,57,18,14,11
658,417,698,1370,1709,871,428,130,60,31,24
659,3139,4128,6724,7787,4366,2278,1017,444,230,171
660,96,107,212,227,113,63,22,8,6,9
661,90,99,260,468,444,250,123,41,13,22
662,100,138,337,635,590,303,131,79,41,27
663,2328,2176,3285,3712,2586,1564,728,383,228,199
664,10510,12281,13386,8951,4034,2102,774,317,190,403
665,112,130,294,591,573,461,171,57,40,30
666,132,104,191,353,293,207,54,26,15,8
667,494,452,899,1514,1885,1766,1354,791,789,869
668,22,31,65,143,233,239,178,98,81,70
669,29,36,72,118,86,46,18,9,5,4
670,58,78,173,234,124,44,11,13,7,8
671,96,84,161,443,639,614,406,258,234,185
672,7508,7219,9295,6467,2519,1065,277,95,51,68
673,3023,4198,7848,10458,6052,3211,1346,482,231,174
674,217,267,638,1156,1123,758,330,138,81,95
675,197,250,490,775,607,311,128,55,30,51
676,338,369,691,1367,1573,1316,678,371,236,239
677,1498,2135,4280,5436,2846,1630,574,233,107,69
678,10554,10728,16358,18395,7840,3193,770,258,132,131
679,2640,2472,3945,5057,4060,2680,1169,699,516,574
680,1653,2973,7095,12096,9584,4968,2345,915,480,261
681,76,129,250,444,318,203,107,58,36,27
682,1838,2013,3197,4888,4620,3600,2173,1371,1205,1244
683,1009,1220,2285,3281,2503,1538,646,310,185,160
684,64,77,153,320,345,238,110,55,42,30
685,21,15,52,84,92,90,29,18,10,10
686,278,319,739,982,737,454,143,84,53,33
687,106,110,181,308,214,136,46,33,13,17
688,97,80,206,458,707,852,562,329,315,268
689,123,97,183,394,391,244,102,70,48,42
690,69,67,167,205,118,70,18,15,8,6
691,439,393,771,1495,1616,1446,871,483,396,419
692,833,858,1619,2929,3286,2502,1300,697,508,629
693,91,144,353,554,402,233,83,41,18,9
694,405,712,1457,1877,1080,508,262,84,38,29
695,16163,28064,33111,15112,4280,1282,398,148,78,199
696,679,960,2018,2891,1560,736,274,131,61,61
697,2833,2371,4720,9395,9249,5684,2187,843,453,317
698,5593,6434,12020,17902,10193,4975,1556,540,264,230
699,1768,2843,5648,6740,3159,1555,389,147,77,44
700,977,1734,3437,4342,1912,873,245,67,31,26
701,19,22,59,102,126,173,125,85,81,55
702,141,155,351,755,785,571,303,147,84,50
703,60,95,284,759,750,550,228,83,46,23
704,78,193,568,1136,982,584,214,102,45,23
705,2312,4625,8281,8382,4207,1986,704,287,146,123
706,107,170,381,579,451,274,102,33,31,12
707,33,52,152,302,296,192,94,39,24,10
708,143,187,516,955,779,427,174,60,35,18
709,84495,100315,94259,49044,16994,6719,3006,1217,611,886
710,4392,5975,10769,8781,2741,898,179,64,25,55
711,3972,5413,9677,7368,2286,812,171,61,23,35
712,4738,6484,10142,6539,2044,703,143,51,18,54
713,172,353,922,1405,1013,653,318,117,54,50
714,79,103,225,409,355,239,123,57,23,26
715,632,1120,2676,3671,1783,800,268,104,43,45
716,92,74,167,279,365,281,187,103,102,73
717,623,341,650,1274,1623,1768,1711,1379,1640,2358
718,1019,1683,3540,5113,3357,1951,662,292,130,92
719,27077,42063,53997,37433,16180,7591,3611,1405,716,745
720,49,92,231,379,426,271,140,73,41,30
721,930,1350,2406,2839,1226,558,149,59,30,27
722,4053,6287,9576,6810,2188,758,172,68,24,42
723,1040,1361,1749,1346,678,317,145,83,54,57
724,41,53,102,191,120,52,12,5,8,5
725,224,288,697,1258,964,467,196,91,35,17
726,204,533,1108,1089,479,193,62,30,5,6
727,86,124,255,407,336,226,116,64,42,34
728,316,749,1735,2593,1708,919,374,139,54,53
729,20351,29634,25007,10811,2912,1084,345,147,71,433
730,1975,2708,5149,6715,3260,1462,449,165,66,58
731,101,171,346,638,477,315,119,63,30,18
732,30,62,116,260,230,142,72,19,15,7
733,645,1086,2369,3284,2189,1114,476,204,112,66
734,738,1080,1781,2429,1712,1110,543,268,152,117
735,144729,128360,158845,115623,43658,18301,5619,2157,1143,1618
736,923,989,1642,1940,919,430,126,44,30,23
737,1264,1524,2324,2868,1451,706,282,134,73,39
738,104,122,320,720,875,833,451,270,212,148
739,115,177,480,972,774,498,216,98,59,39
740,136,206,581,1179,1176,783,363,145,104,66
741,1294,1649,2998,4764,4464,3031,1585,790,563,539
742,30432,11497,7096,3577,1570,965,480,264,509,2265
743,2014,1743,3270,3869,1700,705,178,52,25,44
744,2098,2081,4425,6348,3178,1155,355,123,48,35
745,110,115,209,341,281,231,84,42,49,24
746,100,106,278,505,621,461,259,152,90,74
747,346,402,845,1664,1537,1066,497,214,101,70
748,142,101,207,342,416,345,208,130,82,75
749,33,18,62,99,131,143,50,38,17,27
750,690,668,1212,2021,1493,932,384,206,132,108
751,638,1016,1751,2584,1583,1028,318,138,90,62
752,12,17,43,92,116,104,58,32,22,11
753,133,241,571,1216,1031,632,282,110,64,54
754,4581,5181,10120,16039,10501,5437,1765,719,353,243
755,139,154,349,683,643,434,231,103,60,48
756,415,500,1130,1906,1559,1170,641,275,215,144
757,847,1637,3394,4051,2097,952,296,140,49,39
758,295,459,1178,2028,1872,1220,820,465,267,238
759,38,36,93,201,189,145,61,28,19,7
760,234,372,1007,2022,1570,910,279,123,65,36
761,430,518,973,1593,1619,1156,739,409,387,388
762,276,354,858,1280,599,271,63,32,16,19
763,285,388,801,1016,515,215,54,16,14,9
764,2320,3830,7359,8258,4401,2309,966,352,170,113
765,11562,18465,24911,16197,5664,2170,661,267,125,115
766,30,44,117,259,299,187,66,27,15,10
767,52192,85959,122485,85769,32877,14030,5758,2118,1282,1436
768,1444,2157,4010,6527,5769,3874,1841,774,450,269
769,1219,1748,2362,1435,521,190,72,33,17,20
770,335,430,835,958,427,189,80,29,12,11
771,103425,124205,137427,90928,33091,14389,4927,1944,1089,1192
772,278,385,961,1758,1668,1197,673,388,245,164
773,5688,6647,10267,12185,7441,4101,1956,772,461,353
774,5456,9677,17419,14453,6103,2754,1003,332,171,141
775,16986,24462,40658,41421,20026,9739,3836,1451,733,541
776,16,27,101,229,268,201,136,43,33,16
777,3069,3961,8077,11436,7674,4339,1980,837,417,237
778,996,1570,3235,5307,3640,2188,1031,415,253,146
779,14756,21914,31197,21157,7858,3620,1268,491,248,278
780,468,862,2143,3794,3012,1788,750,298,195,175
781,215,269,620,1279,1191,760,278,140,66,46
782,37,52,137,224,136,93,31,20,9,12
783,655,966,1994,2617,1351,617,237,74,24,27
784,622,1011,2139,2648,1272,478,130,41,15,17
785,647,1051,2161,2743,1243,534,137,50,9,16
786,659,1036,2242,2903,1336,518,109,44,24,18
787,606,988,1853,2741,1768,1002,434,182,99,58
788,333,655,1347,1600,990,522,223,101,52,48
789,1922,3105,6288,9399,5810,3259,1417,573,303,204
790,11119,16541,28728,26107,11862,5260,1523,517,236,149
791,3759,4856,6476,4682,2142,946,589,231,155,198
792,971,1202,2767,3767,2078,1150,471,177,90,48
793,44387,41543,36929,22709,9561,4593,1978,760,513,880
794,628,1324,2665,2741,1380,735,270,97,50,51
795,1069,1582,2530,2430,1380,800,389,178,99,98
796,2931,4885,9126,8753,3745,1508,393,157,63,54
797,745,904,1769,3135,3220,2398,1374,784,549,443
798,982,1029,1925,3313,2406,1315,548,203,110,60
799,1041,1201,2411,3367,1694,804,317,124,55,29
800,376,736,1813,2697,1645,832,319,103,80,34
801,6157,6759,9057,7525,3664,1887,944,417,291,291
802,1157,1940,4074,6811,5101,2825,1128,493,270,185
803,97,143,260,513,500,322,134,68,29,30
804,401,673,1423,2435,2003,1368,701,304,196,121
805,42109,86299,122409,70596,22010,8027,2577,890,384,419
806,745,1026,1254,1013,474,242,83,53,33,30
807,2226,1755,3785,7802,5906,3145,1055,398,161,108
808,2121,1649,3591,7396,5018,2653,810,332,138,114
809,2563,2260,4956,7691,4403,2161,597,214,88,85
810,3874,3873,8721,17764,14291,7749,2584,904,379,210
811,3605,3595,7800,15555,12875,7321,2823,986,426,210
812,4364,4289,9640,19509,14554,7828,2794,1000,371,226
813,3697,3481,7580,15946,13427,7757,3179,1178,456,227
814,5079,5888,14161,23372,12469,6141,1854,580,220,179
815,4279,4702,10610,18864,12351,6612,2661,1055,426,225
816,4211,4366,10184,18228,11520,6113,2251,772,309,206
817,8445,9804,19412,22386,11181,5261,1924,735,312,238
818,5201,5633,12027,17169,9692,4945,1706,576,277,163
819,4830,5164,10807,18320,12078,6773,3229,1314,619,340
820,3563,2789,5743,11016,11878,8813,6601,3594,2312,1543
821,8573,10406,19355,18814,8147,3871,1190,451,180,167
822,6244,7153,14558,17777,8740,4149,1201,436,157,144
823,1782,2848,5206,7351,4766,2532,1031,429,246,169
824,3287,3980,6835,8798,4731,2215,589,223,96,90
825,128,249,730,1273,1196,718,355,142,81,38
826,204,287,850,1987,1815,1084,464,185,103,64
827,201,258,555,766,406,214,67,20,15,10
828,90,115,253,405,249,119,45,20,5,10
829,76,82,219,353,259,192,94,33,31,16
830,595,654,963,952,466,266,151,74,61,76
831,730,866,1356,1659,990,567,253,83,66,47
832,869,1608,3244,5334,3998,2365,1295,587,297,201
833,333,683,1777,2397,1183,516,190,81,34,29
834,108448,74869,52666,27675,11208,6423,2934,1299,850,2743
835,160,269,596,989,718,446,215,91,56,25
836,104,148,313,576,457,303,157,62,31,20
837,110,170,379,603,474,283,111,41,18,18
838,76,98,165,294,244,137,56,20,18,10
839,78,102,159,393,338,204,81,38,22,17
840,80,88,148,234,223,122,43,21,14,10
841,114,100,275,531,520,336,199,95,65,48
842,160,199,413,665,513,365,138,70,24,21
843,135,176,390,478,279,170,79,38,15,16
844,198,254,567,760,493,255,121,47,17,25
845,107,139,418,948,950,599,332,154,83,62
846,706,1233,2389,3031,1900,982,451,188,111,80
847,52217,69878,88023,58940,25202,11540,5973,2564,1671,1484
848,3274,5181,9949,11508,6282,3279,1430,585,266,205
849,8004,8333,17468,30890,20956,10962,3894,1435,698,467
850,444,834,1940,3408,2615,1467,561,247,112,50
851,93,212,525,702,374,152,45,17,5,4
852,1821,3346,6771,7502,4028,2052,893,340,222,170
853,472,821,1890,2589,1645,837,332,129,58,41
854,325,427,897,1542,1103,644,238,102,56,36
855,83,114,314,610,565,383,150,61,31,19
856,490,931,1891,2094,1090,540,183,56,26,22
857,5930,9227,12665,8687,3477,1426,691,312,130,100
858,322,493,1103,1995,1663,979,499,197,94,42
859,698,646,1057,1043,532,303,57,34,17,39
860,74,117,194,391,395,298,148,63,40,41
861,2193,3886,7188,8062,4360,2140,934,302,172,148
862,29,40,84,169,98,59,17,17,8,10
863,4456,6390,8743,6580,2714,1365,343,138,80,74
864,352,657,1374,1831,927,540,189,56,38,24
865,270,337,581,678,333,139,64,27,15,27
866,147,173,329,335,180,78,39,11,11,10
867,233,350,784,1138,557,287,121,38,19,15
868,4789,6162,6606,3841,1511,749,226,116,59,300
869,1547,2402,4860,6261,3100,1444,425,150,91,66
870,46,43,148,381,503,464,264,137,82,71
871,58,101,276,452,296,165,41,25,12,13
872,5422,4655,6762,6457,2788,1314,501,256,216,325
873,5799,6039,9396,7695,2943,1275,534,252,140,323
874,57,55,120,225,135,61,27,15,3,6
875,6346,8909,14525,13920,6024,2757,1101,401,215,139
876,200,207,424,501,250,121,48,19,15,7
877,505,732,1676,2667,1536,911,243,107,54,53
878,1220,1049,1811,2871,2279,1393,575,304,192,253
879,147,228,521,859,628,439,224,127,57,55
880,2491,4767,8359,8973,4554,2133,1089,512,354,290
881,817,1338,2754,2845,1353,665,222,95,29,29
882,422,732,1694,1967,1061,474,190,78,30,23
883,153,121,254,505,603,633,386,191,206,205
884,521,852,1345,924,436,196,81,29,24,17
885,412,588,1323,2448,1896,1130,477,216,117,49
886,52,63,164,295,277,201,95,50,35,30
887,791,1269,2745,4190,2492,1298,498,220,136,81
888,115,204,532,1081,1232,973,534,284,157,94
889,33,44,92,200,278,259,104,56,45,27
890,1966,1508,3135,6066,4412,2393,944,426,175,120
891,6948,8214,15452,13682,5114,1961,495,160,69,107
892,6479,6738,13763,14567,6095,2567,609,207,96,106
893,2878,2482,4804,8569,7553,4529,2200,1059,607,488
894,15,9,21,44,35,35,14,10,4,2
895,9,8,12,45,51,29,21,7,5,2
896,1143,2199,4813,6452,3493,1618,507,206,104,66
897,78,89,167,375,481,401,258,162,85,65
898,405,811,1733,2390,1221,663,224,74,29,24
899,148,243,504,812,493,244,85,23,17,11
900,15,11,54,143,200,229,185,114,87,52
901,3127,4425,6840,4853,1677,604,167,72,31,34
902,9425,8086,10622,9810,4379,1916,531,163,100,115
903,3868,3796,5670,6235,2843,1204,284,86,53,60
904,493,844,1908,2884,1677,871,289,112,45,37
905,93,130,319,684,564,322,118,61,27,18
906,1072,1346,2336,2130,856,388,133,63,26,32
907,22,51,131,281,173,89,30,10,3,4
908,3140,6173,9082,6900,3053,1436,693,252,122,109
909,1307,1831,3655,3844,1607,689,149,60,22,24
910,4811,6014,10739,12709,7064,3611,976,407,191,171
911,229,382,851,1571,1177,724,301,134,69,32
912,910,1437,2905,3257,1360,595,166,50,19,20
913,1684,2426,3982,3620,1334,485,102,35,18,29
914,985,1257,2104,2237,829,339,88,28,20,22
915,43,23,60,161,252,264,223,210,131,87
916,698,845,1670,2137,951,406,104,43,20,19
917,897,1154,2111,2094,740,289,68,25,16,16
918,53,44,88,181,166,111,38,15,15,9
919,906,1794,3310,3696,2078,1163,498,185,104,86
920,148,236,412,652,367,217,52,24,7,13
921,3793,6608,11655,10256,3953,1472,387,131,79,61
922,1343,2322,5187,6924,3857,1814,592,224,113,64
923,727,1358,3029,4204,2134,1043,334,123,65,39
924,315,502,1151,1803,1160,628,288,122,63,32
925,393,563,1140,1737,1391,923,425,216,119,120
926,268,369,713,978,638,352,128,59,35,53
927,425,544,764,898,495,325,129,56,29,23
928,170,297,663,869,603,332,107,51,24,11
929,5651,6444,8100,5387,2250,1027,411,185,94,71
930,173,263,400,699,435,257,88,43,23,13
931,455,695,1504,2001,1185,663,262,123,61,47
932,25,57,134,303,312,217,88,38,31,15
933,23,20,53,97,168,144,97,73,39,25
934,181,382,787,1052,724,367,151,45,24,25
935,4863,7744,12647,12700,6325,2977,1135,405,223,134
936,3571,5648,10803,11901,6083,2591,1122,412,212,159
937,22,17,39,139,212,240,189,108,60,50
938,124,224,497,840,576,269,114,30,17,13
939,11473,15847,17440,8930,3223,1148,441,145,75,186
940,1214,2225,3683,3300,1515,694,263,115,62,36
941,51,89,180,267,213,123,58,37,19,29
942,81,86,201,403,484,392,178,82,57,37
943,111,123,273,502,549,430,249,145,74,60
944,39,30,51,136,133,126,60,34,23,23
945,58,79,197,387,319,207,91,27,26,16
946,62,63,147,237,157,82,39,10,5,7
947,451,442,821,1222,1011,765,427,193,145,130
948,422,441,754,1074,935,660,343,171,156,135
949,366,588,1193,2187,1710,889,318,115,57,25
950,100,173,545,973,774,440,164,79,30,19
951,435,902,1981,2899,1560,820,318,128,64,58
952,303,610,1259,1862,1049,508,161,58,22,21
953,1464,1863,3482,3539,1865,764,203,99,45,37
954,291,427,1086,1749,1499,977,580,286,163,184
955,190,394,948,1379,955,446,124,46,20,16
956,5255,3779,6486,7074,4071,2396,1276,665,562,780
957,1109,2157,4632,6012,3461,1682,673,228,137,81
958,13,16,33,78,113,118,66,47,24,27
959,32,24,50,115,190,234,164,111,88,60
960,490,537,1027,1781,2053,1507,867,458,321,289
961,119,133,314,687,774,582,229,114,50,28
962,97,130,315,521,543,280,152,100,53,62
963,15,5,44,97,141,109,59,36,11,11
964,85,33,86,175,211,225,164,126,125,65
